artist,asin,media,review_count,star_rating,title,year
Megadeth,B000VKW7AK,"Audio CD,MP3 Music",107,4.7,Warchest,2007
Galactic Cowboys,B000001C9S,"Audio CD,MP3 Music",25,4.9,The Horse That Bud Bought,1997
Deluge,B08FSKS1F8,"Vinyl,MP3 Music,Audio CD",25,4.9,Ago Templo,2020
Hooded Menace,B095ZGXLXD,"Vinyl,MP3 Music,Audio CD",105,4.7,The Tritonus Bell,2021
Helmut Lotti,B076TXFMQM,Audio CD,104,4.7,The Comeback Album - Live in Concert,
Boy Hits Car,B00005B0FE,"Audio CD,MP3 Music",104,4.7,Boy Hits Car,2004
Jane's Addiction,B000026FR0,"Audio CD,MP3 Music",40,4.8,Jane's Addiction,1996
Phoxjaw,B09YHJG318,"Vinyl,MP3 Music,Audio CD",18,5,"Royal Swan (Black, Gold & White",2022
Nightwish,B000URDEBA,Audio CD,100,4.7,Dark Passion Play,2007
Therion,B000000H1M,"Audio CD,MP3 Music,Vinyl",100,4.7,Theli,1997
Ashes of Ares,B09LZQKVWT,"Audio CD,MP3 Music,Vinyl",99,4.7,Emperors And Fools,2022
Saga,B000095J3L,"Audio CD,MP3 Music,Vinyl",99,4.7,Full Circle,2003
Týr,B000EMGFSU,"Audio CD,MP3 Music",98,4.7,Eric The Red,2022
Life Of Agony,B000026EEL,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",98,4.7,Ugly,1995
Buckethead,B0001MZ836,"Audio CD,Vinyl",97,4.7,Population Override,2004
Axel Rudi Pell,B07Q9HLLLX,"Audio CD,MP3 Music,Vinyl",97,4.7,Xxx Anniversary Live,2019
Of Mice & Men,B09JWVGGVH,"Audio CD,Vinyl",95,4.7,Echo,2022
Once Human,B098CYS7N4,"Audio CD,MP3 Music,Vinyl",95,4.7,Scar Weaver,2022
Enslaved,B07D57WCCY,"Audio, Cassette,Audio CD",95,4.7,In Times Red,2018
Northlane,B09LGNKTQS,"Vinyl,MP3 Music,Audio CD",93,4.7,Obsidian Red,2022
Atheist,B000AL8VNW,"Audio CD,MP3 Music,Vinyl",92,4.7,Piece of Time,2005
Skeleton Pit,B08FTZQC7G,"Vinyl,MP3 Music,Audio CD",24,4.9,Lust to Lynch,2020
Soilent Green,B00197U0RG,"Vinyl,MP3 Music,Audio CD",24,4.9,Inevitable Collapse in the Presence of Conviction,2008
Soulbound,B08FBXY8PC,"Audio CD,MP3 Music",24,4.9,Addicted To Hell,2020
King 810,B08L5ZT2FB,"Audio CD,MP3 Music",91,4.7,"AK Concerto NO. 47, 11th Movement in G Major",2020
Sylvan,B08W7JNYKX,"Audio CD,MP3 Music,Vinyl",90,4.7,One To Zero,2021
Fates Warning,B00004UAM4,"Audio CD,MP3 Music",90,4.7,Disconnected,2000
Dredg,B001UJIMI2,"Audio CD,MP3 Music",90,4.7,Pariah the Parrot the Delusion,2009
Eloy,B00EOE3KHS,"Audio CD,Vinyl",89,4.7,Planets (Picture Disc),1982
Dream Theater,B096CX4HYG,"Audio CD,Vinyl",87,4.7,Lost Not Forgotten Archives: Train Of Thought Instrumental Digi,2021
Anvil,B09V92QRCJ,"Audio CD,MP3 Music,Vinyl",86,4.7,Impact Is Imminent,2022
Evergrey,B0001VOPTA,"Audio CD,MP3 Music",86,4.7,The Inner Circle,2004
Rhapsody of Fire,B000HT3K7O,"Audio CD,Vinyl",85,4.7,Triumph Or Agony,2006
Apocalyptica,B000FIHFDC,"Audio CD,MP3 Music",84,4.7,Amplified: A Decade Of Reinventing The Cello,2008
Paralydium,B084WP61FQ,"Audio CD,MP3 Music",84,4.7,Worlds Beyond,2020
Devin Townsend,B000CC3VCA,"Audio CD,MP3 Music,Vinyl",84,4.7,Synchestra,2012
After Forever,B0002MHE0U,Audio CD,84,4.7,Invisible Circles,2004
Lizzy Borden,B000001C8J,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",83,4.7,Menace to Society,2001
Meshuggah,B000007U9I,"Audio CD,Vinyl",81,4.7,Contradictions Collapse Classic Series,1998
The Gathering,B000024SL7,"Audio CD,MP3 Music",81,4.7,GATHERING THE NIGHTTIME BIRDS,2005
Helloween,B08T5CX7NN,"Vinyl,Audio CD",36,4.8,My God-Given Right blue splatter in,2021
Voivod,B000008M1Z,"Audio CD,MP3 Music,Audio, Cassette",36,4.8,Outer Limits,1993
Cathedral,B01FBZH9V6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",81,4.7,Carnival Bizarre,2008
Turisas,B000PHW0FQ,"Audio CD,MP3 Music,Vinyl",81,4.7,Varangian Way,2007
69 Eyes,B08KH97TKH,"Vinyl,MP3 Music,Audio CD",81,4.7,Devils Forrest Green,2020
Heavenly,B0000YRJ28,"Audio CD,MP3 Music",36,4.8,Dust to Dust,
Dan Swano,B00000I5FU,"Audio CD,MP3 Music,Vinyl",36,4.8,Moontower,1999
Ektomorf,B08NS9J6Q3,"Vinyl,MP3 Music,Audio CD",81,4.7,Reborn,2021
Dream Theater,B09WXX3BSK,"Vinyl,Audio CD",80,4.7,Lost Not Forgotten Archives: The Number of the Beast 2002 Transparent,2022
Therion,B000056P4W,"Audio CD,MP3 Music,Vinyl",80,4.7,Of Darkness,2001
Rammstein,B00005NY27,Audio CD,23,4.9,Ich Will / Pet Sematary,
LLNN,B098VN6Y8M,"Audio CD,MP3 Music,Vinyl",23,4.9,Unmaker,2021
Motorjesus,B08T48J8FK,"Audio CD,MP3 Music,Vinyl",78,4.7,Hellbreaker,2021
Lake of Tears,B08PJPQGSS,"Audio CD,MP3 Music,Vinyl",77,4.7,Ominous,2021
Turisas,B000AAVFF4,"Audio CD,MP3 Music",77,4.7,Battle Metal,2006
War of Ages,B09CGCXBYW,"Audio CD,MP3 Music,Vinyl",35,4.8,Rhema,2021
Raven Black,B08H9G2HHH,"Audio CD,MP3 Music",35,4.8,The Key,2020
Galactic Cowboys,B00004TQUP,"Audio CD,MP3 Music",35,4.8,Let It Go,2000
Kerbdog,B094T2SZ2F,"Vinyl,Audio CD,Audio, Cassette",35,4.8,Kerbdog,2021
The Gathering,B00008ZZ8P,"Audio CD,MP3 Music",75,4.7,Souvenirs,2003
Dream Theater,B09P5GHWHV,"Audio CD,Vinyl",72,4.7,Lost Not Forgotten Archives: Live in NYC - 1993,2022
Kamelot,B00004HYFL,"Audio CD,MP3 Music",72,4.7,Fourth Legacy,2000
Turisas,B001G55F8K,DVD,34,4.8,A Finnish Summer With Turisas,
Luca Turilli,B00002S849,"Audio CD,MP3 Music",34,4.8,King of The Nordic Twilight,1999
Jaded Heart,B08KH3K18X,"Audio CD,MP3 Music,Vinyl",34,4.8,Stand Your Ground Ltd.Box Set M,2020
Van Der Graaf Generator,B007XX2WC6,Audio CD,72,4.7,The Aerosol Grey Machine,1974
Incantation,B09FTHYK3L,"Audio CD,MP3 Music,Vinyl",70,4.7,Blasphemy,2022
Dragony,B08NXCVJ1H,"Vinyl,Audio CD",70,4.7,Viribus Unitis,2021
The Gathering,B00120H3OI,"Audio CD,MP3 Music",22,4.9,A Noise Severe,2008
Lustre,B0851MB3M7,"Audio CD,MP3 Music,Vinyl",22,4.9,Ashes Of Light,2020
Megadeth,B00029CZMK,"Audio CD,Vinyl",69,4.7,So Far So Good So What,1998
Plague Years,B085RRZ5CF,"Audio CD,MP3 Music,Vinyl",69,4.7,Circle Of Darkness,2020
Paradise Lost,B094YZCF9F,"Audio CD,MP3 Music,Vinyl",69,4.7,At the Mill,2021
Kamelot,B0013FSVTS,"Audio CD,MP3 Music",69,4.7,Ghost Opera: The Second Coming,2008
Igorrr,B08C9C5GD2,"Vinyl,MP3 Music,Audio CD",69,4.7,Nostril,2020
Vomit the Soul,B09GJQ5T6R,"Audio CD,MP3 Music,Vinyl",33,4.8,Cold,2021
Rotting Christ,B08GLJ1JL5,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",33,4.8,Khronos Col.,2020
Queensrÿche,B0B2423WX3,"Audio CD,Vinyl",67,4.7,Digital Noise Alliance,2022
Evergrey,B0001I2C7K,"Audio CD,MP3 Music",67,4.7,Solitude Dominance Tragedy,2004
Feeder,B000059QXA,"Audio CD,MP3 Music",67,4.7,Echo Park,
Insomnium,B099BV5XHP,"Audio CD,MP3 Music,Vinyl",66,4.7,Argent Moon - EP,2021
Fates Warning,B08GLSVX22,Vinyl,66,4.7,Long Day Good Night,2020
Korpiklaani,B000F4LGHC,"Audio CD,MP3 Music",66,4.7,Tales Along This Road,2006
Apocalyptica,B001CGTZDY,Audio CD,66,4.7,Worlds Collide,2008
Dream Theater,B09SBYC5C4,"Audio CD,Vinyl",65,4.7,"Lost Not Forgotten Archives: ...and Beyond - Live in Japan, 2017",2022
SpiritWorld,B09FC6HBZQ,"Audio CD,MP3 Music,Vinyl",32,4.8,Pagan Rhythms,2021
Green Carnation,B09GYMHVXP,"Audio CD,MP3 Music,Vinyl",32,4.8,The Acoustic Verses,2021
Windir,B08Z2NTWZF,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",32,4.8,Sóknardalr Ltd Ed,2021
Melvins,B0043BSF36,"MP3 Music,Audio CD",32,4.8,Eggnog,1991
Powerwolf,B09HS4YQ1P,"Audio CD,Vinyl",63,4.7,Blood Of The Saints,2022
Grim Reaper,B00000ETRW,"Audio, Cassette,Audio CD,Vinyl",63,4.7,Rock You to Hell,
Blood Brothers,B00008KCPE,"Audio CD,MP3 Music,Vinyl",63,4.7,"Burn Piano Island, Burn",2003
Iced Earth,B000I0QL9G,DVD,3360,4.6,Iced Earth: Alive in Athens,
Týr,B00172ABB8,"Audio CD,MP3 Music",62,4.7,Land,2022
Nightwish,B084DGNQ3N,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",1907,4.6,Human. :II: Nature.,2020
Rammstein,B000B6OFOA,Audio CD,21,4.9,Benzin,2005
Rotting Christ,B08GLMMLS3,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",21,4.9,Sleep of the Angels Col.,2020
Alles Mit Stil,B07NN4G1GG,"Audio CD,MP3 Music",21,4.9,Gegen Jede Vernunft,2019
Therion,B0017LWPAO,"Audio CD,MP3 Music",61,4.7,Live Gothic,2008
Scale the Summit,B001MDH5MK,"Audio CD,MP3 Music,Vinyl",61,4.7,Carving Desert Canyons,2009
Godkiller,B09CC64H29,"Audio CD,MP3 Music,Vinyl",31,4.8,The Rebirth Of The Middle Ages,2021
LEVIATHAN,B0002NY8OO,"Audio CD,Vinyl",31,4.8,Tentacles of Whorror,2004
Rotting Christ,B08GLMMLS5,"Vinyl,MP3 Music,Audio CD",31,4.8,Genesis Col.,2020
Cult of Luna,B01FBZHA06,"Audio CD,MP3 Music,Vinyl",60,4.7,Salvation,2008
Solitude Aeturnus,B000HT3RMM,"Audio CD,Audio CD",60,4.7,Alone,2006
Saga,B0002I741I,"Audio CD,MP3 Music,Vinyl",60,4.7,Network,2004
Limp Bizkit,B0000CG9O5,"Audio CD,MP3 Music,Audio, Cassette",990,4.6,Results May Vary,2008
Megadeth,B00005V0X5,"Audio CD,MP3 Music,Vinyl",929,4.6,Killing Is My Business...And Business Is Good!,2002
Into Eternity,B00018U9NE,"Audio CD,MP3 Music",59,4.7,Buried in Oblivion,2004
Michael Schenker,B08QB5KZYZ,"Vinyl,MP3 Music,Audio CD",676,4.6,Immortal gold in,2021
Rush,B0002NRQTI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",659,4.6,Counterparts 2004,2004
Evergrey,B083WB14HJ,"Audio CD,MP3 Music,Vinyl",58,4.7,Torn Remasters Edition,2020
Blind Guardian,B07VTHFRNT,"Audio CD,MP3 Music,Vinyl",664,4.6,Legacy Of The Dark Lands,2019
King Diamond,B0002W4SEU,"Audio CD,MP3 Music,Vinyl",58,4.7,Deadly Lullabyes,2004
Power Paladin,B09LGPMPW6,"Audio CD,MP3 Music,Vinyl",58,4.7,With the Magic of Windfyre Steel,2022
Blind Guardian,B0000CBLBG,"Audio CD,Vinyl",58,4.7,Live: Blind Guardian,2003
Nightwish,B000FAOAGU,"Audio CD,MP3 Music",569,4.6,Highest Hopes-The Best of Nightwish,2007
Black Peaks,B07FJ9ZMLM,"Vinyl,MP3 Music,Audio CD",57,4.7,All That Divides,2018
Conception,B000006XR1,"Audio CD,Audio CD",57,4.7,Parallel Minds,2005
Riot,B000FDF39K,"Audio CD,Vinyl",57,4.7,Army of One,2006
Heavy Temple,B091MRLY6D,"Audio CD,MP3 Music,Vinyl",30,4.8,Lupi Amoris,2021
Kittie,B00005RD96,"Audio CD,Vinyl",30,4.8,Oracle,2001
Kvaen,B085WNFGRP,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",30,4.8,Funeral Pyre,2020
Symphony X,B001FEO6MS,Audio CD,30,4.8,Paradise Lost 5.1,2012
Helloween,B000MEYHTO,Audio CD,30,4.8,Keeper Of The Seven Keys: The Legacy World Tour - Live In Sao Paulo,2007
Crimson Glory,B00000JPCW,"Audio CD,MP3 Music",30,4.8,Astronomica,1999
Deep Purple,B00UCW9U34,"MP3 Music,Audio CD",528,4.6,"Deep Purple - The Book Of Taliesyn - 12"" vinyl LP - original US pressing 1968 Tetragrammaton",
Scorpions,B004JW7IPA,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",492,4.6,Lonesome Crow (Picture Disc),1982
Wilderun,B09JJF9KBY,"Audio CD,Vinyl",56,4.7,Epigone Limited,2022
Devin Townsend,B00005LNHL,"Audio CD,Audio CD",56,4.7,Infinity,2001
Dream Theater,B000PFUAO6,"Audio CD,MP3 Music,Vinyl",466,4.6,Systematic Chaos,2007
Mastodon,B0955LKS93,"Vinyl,MP3 Music,Audio CD",446,4.6,Remission,2021
Sunn O))),B09GBHCCY4,"Audio CD,MP3 Music,Vinyl",55,4.7,"Metta, Benevolence BBC6 Live: on the invitation of Mary Ann Hobbs",2021
U.D.O.,B087R5NKDS,"Audio CD,Vinyl",416,4.6,We Are One,2020
Angra,B00005QZC6,"Audio CD,MP3 Music",55,4.7,Rebirth,2011
Dream Theater,B000006YCU,"Audio CD,MP3 Music,Vinyl",410,4.6,When Dream & Day Unite,1992
Dream Theater,B000002HPT,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",399,4.6,Falling Into Infinity,2012
Helloween,B000E9X6Z8,"Audio CD,Vinyl,Audio, Cassette",400,4.6,Time of the Oath,2008
Michael Schenker,B09WCDCSJG,Audio CD,385,4.6,Universal,2022
Dream Theater,B096TWB8HS,Vinyl,20,4.9,Lost Not Forgotten Archives: Train of Thought Instrumental Demos 2003,2022
Reverend Bizarre,B085RKPR4Y,"Vinyl,MP3 Music",20,4.9,So Long Suckers,2020
Lacuna Coil,B000EHSVI2,"Audio CD,MP3 Music,Vinyl",379,4.6,Karmacode,2012
Nickelback,B00004UFWW,"Audio CD,Audio CD",354,4.6,ProdName,
Children of Bodom,B000FDECA6,"Audio CD,MP3 Music",351,4.6,Are You Dead Yet?,2006
3 Doors Down,B001J32GZE,"Audio CD,MP3 Music",353,4.6,3 Doors Down-Ltd.Pur Edit,2008
Vildhjarta,B09LSGLYT1,"Audio CD,Vinyl",29,4.8,Masstaden,2022
Velvet Viper,B08BDTX5GF,"Audio CD,MP3 Music,Vinyl",29,4.8,Pilgrimage,2020
Samael,B000AAVEUK,"Audio CD,MP3 Music,Audio, Cassette",29,4.8,Samael,2001
Iced Earth,B0000CAXVR,Audio CD,334,4.6,Glorious Burden,2004
Sundenklang,B0858S8LHD,"Audio CD,MP3 Music",53,4.7,Jahresringe,2020
In Flames,B0009IW8I0,"Audio CD,MP3 Music,Vinyl",53,4.7,Lunar Strain,2005
Iron Maiden,B0006B29Z2,DVD,319,4.6,Pt. 1: The Early Days,
Opeth,B00009W8MF,"Audio CD,MP3 Music,Vinyl",318,4.6,Morningrise,2015
Caligula's Horse,B088FSVXN8,"Audio CD,MP3 Music,Vinyl",320,4.6,ライズ・レイディアント 変拍子の嵐、複雑な楽曲、確固たる演奏テクニックプログレ・ファン必聴 日本語解説書封入/歌詞対訳付,2020
Iron Maiden,B0006FO9J2,DVD,319,4.6,"The History of Iron Maiden, Part 1: The Early Days (Single-Disc Edition)",
Peccatum,B0002234DQ,"Audio CD,MP3 Music",15,5,Lost In Reverie,2004
Borknagar,B001B07KPG,"Audio CD,MP3 Music",15,5,For the Elements 1996-2006,2008
Helloween,B000B8I990,"Audio CD,MP3 Music,Vinyl",298,4.6,Keeper of the Seven Keys: The Legacy,2005
Redemption,B0009ML21A,"Audio CD,MP3 Music",52,4.7,The Fullness Of Time,2005
Kamelot,B000085RTZ,"Audio CD,Audio CD",290,4.6,Epica,2010
Killswitch Engage,B0027LZ0GY,"Audio CD,MP3 Music",281,4.6,Killswitch Engage,2009
Within Temptation,B00007LL85,"Audio CD,MP3 Music,Vinyl",278,4.6,Mother Earth,
Buckethead,B0000067WV,"Audio CD,MP3 Music",276,4.6,Colma,1998
Helloween,B0000070UA,"Audio CD,Vinyl,Audio, Cassette",271,4.6,Chameleon,1996
Leaves' Eyes,B081RDXKM9,"Audio CD,MP3 Music,Vinyl",272,4.6,The Last Viking,2020
Scars on Broadway,B001BMKOZW,"Audio CD,MP3 Music,Vinyl",268,4.6,Scars On Broadway,2008
Manowar,B000092A8J,"Audio CD,MP3 Music,Vinyl",269,4.6,Sign of the hammer 1984,
Helloween,B000KC1V6A,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",266,4.6,Pink bubbles go ape [Japan Import] +1 Bonus Track,1991
Anathema,B00JM34E62,"Audio CD,MP3 Music,Vinyl",264,4.6,Distant Satellites,2014
Van Der Graaf Generator,B007XYUMKE,"MP3 Music,Audio CD",260,4.6,H To He Who Am The Only One (First Pressing),1970
Various,B085KJ743R,Audio CD,259,4.6,100 Hits der 80er,2015
Van Der Graaf Generator,B007XY5L7S,"MP3 Music,Audio CD",254,4.6,The Least We Can Do Is Wave To Each Other,1970
Animals as Leaders,B093BC3M8D,"Vinyl,MP3 Music,Audio CD",253,4.6,Weightless,2021
Pallbearer,B08CPDBHDM,"Audio CD,MP3 Music,Vinyl",248,4.6,Forgotten Days,2020
Michael Schenker,B09WCHFKW1,"Vinyl,Audio CD",50,4.7,Universal Clear/Black Marbled,2022
Living Sacrifice,B08W7DPPGJ,Audio CD,50,4.7,Living Sacrifice,2021
Voivod,B0028ERC3O,"Audio CD,MP3 Music,Vinyl",50,4.7,Infini,2009
Skunk Anansie,B000025EMI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",243,4.6,Paranoid & Sunburnt,1999
Apocalyptica,B000001EMW,"Audio CD,MP3 Music,Vinyl",242,4.6,Plays Metallica By Four Cellos,1997
The Mars Volta,B000GPI1BO,"Audio CD,MP3 Music,Vinyl",233,4.6,Amputechture,2006
The Mars Volta,B000ZK4466,"Audio CD,MP3 Music,Vinyl",230,4.6,The Bedlam in Goliath,2008
Apocalyptica,B001543LLK,Audio CD,226,4.6,Worlds Collide,2008
Iced Earth,B000005HL0,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",225,4.6,Iced Earth,2012
Fates Warning,B00000E9PJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",225,4.6,Parallels,
Glacier,B08J93HRVJ,"Vinyl,MP3 Music,Audio CD",49,4.7,Passing Of Time The,2020
Nightwish,B0001K63I2,"Audio CD,MP3 Music",49,4.7,Bless the Child,
Savatage,B000002IIZ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",221,4.6,Fight for Rock,1990
Dream Theater,B00139B39E,"Audio CD,MP3 Music",218,4.6,Greatest Hit: and 21 Other Pretty Cool Songs,2008
Iced Earth,B000005HM9,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",210,4.6,BURNT OFFERINGS,2012
In Flames,B09JT1JTCJ,"Audio CD,MP3 Music",211,4.6,Whoracle,2021
Riot,B00000K08Z,"Audio CD,MP3 Music",19,4.9,SONS OF SOCIETY,1999
Walk in Darkness,B08ZBRK2TY,"Audio CD,MP3 Music",48,4.7,On the Road to Babylon,2021
Ayreon,B0002F1CO6,Audio CD,48,4.7,Universal Migrator,2012
Alkaloid,B09BGHX4ZR,"Vinyl,MP3 Music,Audio CD",48,4.7,Liquid Anatomy,2021
Children of Bodom,B001675SP8,"Audio CD,MP3 Music",201,4.6,Follow The Reaper,2008
Living Colour,B00005LVPC,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",197,4.6,Times Up,1991
Septicflesh,B09TWN296W,Vinyl,27,4.8,Modern Primitive Brown & Black Marbled,2022
Opera Diabolicus,B09G71JYLQ,"Audio CD,MP3 Music,Vinyl",27,4.8,Death on a Pale Horse,2021
Planet X,B000063Y0I,Audio CD,27,4.8,Live From Oz,2002
Leprous,B0021BUXV2,"Audio CD,MP3 Music",27,4.8,Tall Poppy Syndrome,2017
Artillery,B00280NYQW,"Audio CD,Vinyl",27,4.8,When Death Comes,2009
Carcass,B08L4FL7H3,"Audio CD,MP3 Music,Audio, Cassette",191,4.6,Swansong,2020
Michael Schenker,B00S995Z0Y,"MP3 Music,Audio CD",190,4.6,One Night At Budokan [2xVinyl],
Dordeduh,B08WT73HMD,"Audio CD,MP3 Music,Vinyl",47,4.7,Har,2021
Skindred,B013HC8L80,Audio CD,47,4.7,Volume,2022
King Diamond,B0000060ZI,"Audio CD,MP3 Music,Vinyl",189,4.6,Voodoo,1998
Loudblast,B08J22K1NL,"Audio CD,MP3 Music,Vinyl",47,4.7,Manifesto,2020
Coheed and Cambria,B001QU0WGA,"Audio CD,Audio CD",47,4.7,Neverender: Children of the Fence Edition,2009
Dredg,B0009VJZ4C,"Audio CD,MP3 Music",187,4.6,Catch Without Arms,2005
Blind Guardian,B00004TDX8,Audio CD,181,4.6,Somewhere Far Beyond,2000
Bruce Dickinson,B0000258UQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",178,4.6,Skunkworks,1999
Emmure,B089CSCMXB,"Audio CD,MP3 Music,Vinyl",175,4.6,Hindsight,2020
Masters of Reality,B00005M1D0,Audio CD,46,4.7,Deep in the Hole,2004
Demons & Wizards,B00004C8QH,"Audio CD,MP3 Music,Vinyl",174,4.6,Demons & Wizards,2010
Schattenmann,B07NRF2F7J,"Audio CD,MP3 Music",46,4.7,Epidemie,2019
Killswitch Engage,B000BQ5J8Q,DVD,172,4.6,(Set This) World Ablaze,
Primal Fear,B08QBXWHQ8,"Vinyl,MP3 Music,Audio CD",170,4.6,I Will Be Gone,2021
Lacuna Coil,B00005AKKD,"Audio CD,MP3 Music,Vinyl",169,4.6,Unleashed Memories/Halflife,2012
Epica,B001SWGOQ8,"Audio CD,MP3 Music",168,4.6,The Classical Conspiracy,2009
Symphony X,B00004YR6K,"Audio CD,MP3 Music",166,4.6,V: The New Mythology Suite,2000
King Diamond,B002MXA7NI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",163,4.6,The Graveyard,2009
Rammstein,B00000J1ZG,Audio CD,45,4.7,Stripped,
Various,B000087RHU,Audio CD,161,4.6,We're a Happy Family,2003
Running Wild,B07XLCT4GP,"Audio CD,MP3 Music,Vinyl",161,4.6,Crossing The Blades,2019
Old Man's Child,B000AAVEUA,"Audio CD,MP3 Music,Vinyl",45,4.7,The Pagan Prosperity,
Earth Crisis,B0000258TF,"Audio CD,MP3 Music,Vinyl",45,4.7,Destroy the Machines,1995
King Diamond,B000QFCD2W,"Audio CD,MP3 Music,Vinyl",159,4.6,Give Me Your Soul...Please,2007
Seeyouspacecowboy,B09H4VFKJD,"Vinyl,MP3 Music,Audio CD",26,4.8,The Romance of Affliction,2021
Powerman 5000,B08BTPN5S9,"Audio CD,MP3 Music,Vinyl",156,4.6,The Noble Rot,2020
Ancient,B09BGKJKXV,"Vinyl,MP3 Music,Audio CD",26,4.8,Svartalvheim,2021
Augury,B0027OSSR4,"Audio CD,MP3 Music",26,4.8,Fragmentary Evidence,2009
Coroner,B000008EK6,"Audio CD,MP3 Music,Audio, Cassette",26,4.8,Mental Vortex,1991
Samael,B000AAVEP0,Audio CD,26,4.8,Samael,
Nocturnal Rites,B0001VWPB0,"Audio CD,Audio CD",26,4.8,New World Messiah,2004
Saga,B000025D37,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",156,4.6,Heads or Tales,1994
Vast,B00004YL21,"Audio CD,MP3 Music,Vinyl",154,4.6,Music for People,2000
Lacuna Coil,B00000J5YE,"Audio CD,Vinyl",153,4.6,In A Reverie,2012
Fuel,B000023ZQB,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",151,4.6,Sunburn,1999
Lucifer,B09DLF3X2M,"Audio CD,MP3 Music,Vinyl",150,4.6,Lucifer IV,2021
Wizard,B08QR4YY12,"Audio CD,MP3 Music,Vinyl",44,4.7,Metal In My Head,2021
Symphony X,B00012BD0I,"Audio CD,MP3 Music",44,4.7,The Damnation Game,2012
Skyharbor,B00BW7FE1U,"Vinyl,MP3 Music,Audio CD",44,4.7,Blinding White Noise: Illusion & Chaos,2013
Opeth,B001CO41UI,"Vinyl,MP3 Music,Audio CD",44,4.7,"My Arms, Your Hearse",2008
Dream Theater,B095MLQ4Q7,"Vinyl,Audio CD",147,4.6,Lost Not Forgotten Archives: A Dramatic Tour of Events - Select Board Mixes,2021
Stratovarius,B001WCBP4A,"Audio CD,MP3 Music,Vinyl",147,4.6,Polaris,2017
Helloween,B00008XRTC,"Audio CD,MP3 Music,Vinyl",147,4.6,Rabbit Don't Come Easy,2003
My Dying Bride,B08KQCJB47,"Audio CD,MP3 Music,Vinyl",145,4.6,Macabre Cabaret,2020
Helloween,B000009E89,"Audio CD,MP3 Music,Vinyl",144,4.6,Walls of Jericho,1998
Dream Theater,B000286SCO,"DVD,VHS Tape",141,4.6,Dream Theater - Images and Words Live in Tokyo / 5 Years in a Live Time [DVD],
In Flames,B09JT1J62H,"Audio CD,MP3 Music",141,4.6,The Jester Race + Black Ash Inheritance,2021
Eluveitie,B001SWGOP4,"Audio CD,MP3 Music",141,4.6,Evocation I: The Arcade Dominion,2009
Rammstein,B00077CYI2,Audio CD,14,5,Keine Lust Pt.1,2005
Zach Hill,B001BHTN9U,"Audio CD,MP3 Music",14,5,Astrological Straits,2015
Gloryful,B07KLFJDFW,"Audio CD,MP3 Music,Vinyl",14,5,Cult Of Sedna,2019
,6302952484,"VHS Tape,DVD",141,4.6,Dream Theater 'Images and Words - Live in Tokyo' VHS,
Gaahls WYRD,B09FTGP73K,"Audio CD,MP3 Music,Vinyl",43,4.7,The Humming Mountain,2021
In Flames,B0009IW8IK,"Audio CD,MP3 Music,Vinyl",43,4.7,Subterranean,2005
Damian Wilson,B000068C87,"Audio CD,MP3 Music,Vinyl",139,4.6,Space Metal,2002
The Sound of Animals Fighting,B001CVCBMQ,"Audio CD,MP3 Music",18,4.9,The Ocean and The Sun,2008
Cynic,B09G6ZQ177,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",136,4.6,Ascension Codes,2021
MF Doom,B008KED8XY,"Vinyl,Audio CD",134,4.6,Key To The Kuffs,2012
Hammerfall,B08L2QZGS5,"Vinyl,MP3 Music,Audio CD",134,4.6,"Chapter V: Unbent, Unbowed, Unbroken",2021
Amon Amarth,B09B5962N4,"Vinyl,Audio CD",42,4.7,Jomsviking,2021
The Gathering,B000CQO0WQ,"Audio CD,Audio CD",42,4.7,Mandylion,2012
In Flames,B001DZA3PS,Audio CD,42,4.7,Whoracle: Reloaded,2009
Skepticism,B096LTSG56,"Audio CD,MP3 Music,Vinyl",42,4.7,Companion,2021
Evergrey,B0001I2C8E,"Audio CD,MP3 Music",42,4.7,The Dark Discovery,2004
Riot,B00006F228,"Audio CD,MP3 Music,Vinyl",42,4.7,Through the Storm,2002
Neal Morse,B0035F0N0O,Audio CD,129,4.6,One,2010
Imperia,B08VBH5NWF,"Audio CD,MP3 Music",25,4.8,The Last Horizon,2021
