artist,asin,media,review_count,star_rating,title,year,
Tankard,B0000074CS,Audio CD,4,4.7,Zombie Attack,,
Misery Loves Co.,B00000585G,"Audio CD,Audio, Cassette",4,4.7,Not Like Them, | ,
Dr. Acula,B003B2UJVO,"Audio CD,MP3 Music",4,4.7,The Social Event Of The Century,2010,
Megadeth,B00000DE6K,"Audio CD,Audio, Cassette",4,4.7,Hangar 18 / Conjuring / Hook in Mouth,1991,
Flotsam & Jetsam,B091WCSV2R,Vinyl,4,4.7,Blood in the Water Iex Clear Red Viny,2021,
The Haunted,B001UJIMQ4,"Audio CD,MP3 Music",4,4.7,Warning Shots,2009,
Venom,B000024IBK,"Audio CD,MP3 Music,Vinyl",4,4.7,Welcome to Hell,,
Mercyful Fate,B000003B2W,"Audio CD,MP3 Music",4,4.7,Bell Witch,,
REVOLUTION WITHIN,B08BWFKHF5,"Audio CD,MP3 Music",4,4.7,Chaos,2020,
Bitterness,B0851MB51M,"Vinyl,MP3 Music,Audio CD",4,4.7,Dead World Order radioactive black,,
Total Annihilation,B081WWWX59,"Audio CD,MP3 Music",4,4.7,On Chains Of Doom,2020,
Aftermath,B016Q8HSVS,"Vinyl,MP3 Music,Audio CD",4,4.7,Eyes Of Tomorrow,2015,
ULTRA-VIOLENCE,B00E37OCD2,"Audio CD,MP3 Music",4,4.7,Wildcrash,2013,
Jesus Lizard,B0043YRSVI,Audio CD,4,4.7,"Puss / Oh, The Guilt",1993,
Warhead,B0024QFSE6,"Audio CD,MP3 Music",4,4.7,Captured,,
Kreator,B001BZ8I48,Audio CD,4,4.7,Pleasure to Kill / Flag of Hate,2008,
Possessed,B0012IV6IE,"Vinyl,Audio CD",4,4.7,Beyond the Gates/Eyes of Horror,2008,
Downsiid,B000QCQ7P4,"Audio CD,MP3 Music",4,4.7,Evolution of Ghetto Rock,2007,
Mors Principium Est,B000O77SCC,Audio CD,4,4.7,Liberation Equals Termination,2007,
Anthrax,B0009VDKK2,Audio CD,4,4.7,Hy Pro Glo,,
Spermbirds,B0009QYQBE,"Audio CD,MP3 Music,Audio CD,Vinyl",4,4.7,Eating Glass,2008,
Various Artists,B00006AMWJ,Audio CD,4,4.7,Metal Killers 3,1992,
Helloween,B00000G6T4,Audio CD,4,4.7,Hey Lord,1999,
Mordred,B00000DE7B,"Audio CD,Vinyl",4,4.7,Esse Quam Videri & 4 More Tracks,1991,
Helloween,B0000070UT,Audio CD,4,4.7,Step Out of Hell,1993,
Helloween,B0000070UE,Audio CD,4,4.7,Future World 3 Tracks,1996,
Helloween,B0000070UD,Audio CD,4,4.7,Forever & One (Neverland),,
Motörhead,B00000619V,Audio CD,4,4.7,Motorhead The Singles Collection,1998,
G.B.H.,B000005RNI,Audio CD,4,4.7,Celebrity Live Style,1997,
Destruction,B00020X8IO,DVD,13,4.1,Live Discharge: 20 Years of Total Destruction [DVD],,
Destruction,B0001EJLBO,"DVD,DVD",13,4.1,Live Discharge,,
Murphy's Law,B00000EUXT,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",13,4.1,Best of Times,1991,
M.O.D.,B000003T92,"Audio CD,MP3 Music",21,4,Rhythm Of Fear,2005,
Napalm Death,B00000584K,"Audio CD,MP3 Music,Vinyl",6,4.4,Greed Killing,1995,
Defleshed,B000A7LR64,Audio CD,6,4.4,Under the Blade / Abrah Kadavrah,2005,
Sick Of It All,B004WQJL9E,"MP3 Music,Audio CD",6,4.4,Sick Of It All,1987,
Terror 2000,B00006774X,"Audio CD,MP3 Music",6,4.4,Faster Disaster,2002,
Saint Vitus,B006RBUNP8,Vinyl,6,4.4,The Walking Dead (Original Edition),1985,
As I Lay Dying,B0009EVGPK,Audio CD,6,4.4,Shadows Are Security,2008,
MEGADETH,B000Q7ZJK8,Vinyl,5,4.5,United Abominations,2007,
Messiah,B08F6DJ4LR,"Vinyl,Audio CD",5,4.5,Extreme Cold Weather Poster,2020,
Fall Of Carthage,B00X5V3TJK,"Audio CD,MP3 Music",5,4.5,Behold,2015,
Haemorrhage,B00960H0BM,Audio CD,5,4.5,Anatomical Inferno,2009,
Exodus,B002E1HLUK,"Audio CD,Vinyl",5,4.5,Pleasures of the Flesh,2009,
Kreator,B001BZ8I4I,Audio CD,5,4.5,Terrible Certainty / Out of the Dark,2008,
Vendetta,B000PHX51Y,Audio CD,5,4.5,Go and Live ... Stay and Die,,
Sick on the Bus,B000G7PO12,"Audio CD,MP3 Music",5,4.5,Go To Hell,2006,
Thyrane,B000CSULQI,Audio CD,5,4.5,Travesty of Heavenly Essence,2006,
Watchmaker,B000BW9V2A,"Audio CD,MP3 Music",5,4.5,Erased from Memo,2008,
Various Artists,B00005AAU4,Audio CD,5,4.5,Tribute to Venom,2001,
Defleshed,B00005631K,"Audio CD,Vinyl",5,4.5,High On Blood,2007,
Megadeth,B00000I2K9,Audio CD,9,4.2,Cryptic Sounds,,
Cre8or,B000005HMN,Audio CD,9,4.2,Tribute to Judas Priest: Legends Of Metal,1997,
Korn,B006MO87JY,"Audio CD,Vinyl",9,4.2,Freak On A Leash,1999,
Haunted Garage,B005ZGTI0C,"Audio CD,MP3 Music,Audio CD,Audio, Cassette",9,4.2,Possession Park [Import],1991,
Rage,B00000736E,Audio CD,9,4.2,Beyond the Wall,,
Warpath,B08MMT8GKB,"Audio CD,MP3 Music",7,4.3,Innocence Lost - 30 Years Of Warpath,2021,
Deliverance,B00005Y8BJ,Audio CD,7,4.3,What a Joke/Stay of Execution,2000,
Anthrax,B000P6R89K,Audio CD,7,4.3,Extended Versions,2007,
Anterrabae,B0001FBT7W,Audio CD,7,4.3,Shakedown Tonight,2017,
Nasty Savage,B00008UYR4,"Audio CD,MP3 Music,Vinyl",7,4.3,Wage of Mayhem + Bonus CD,,
Venom,B00006SFA9,"Audio CD,MP3 Music,Audio CD",7,4.3,Kissing the Beast,2002,
Antithesis,B00005M24T,"Audio CD,MP3 Music",7,4.3,Dying For Life,2001,
Harry Nilsson,B00004VXG9,Audio CD,12,4.1,Skidoo / The Point,2000,
A Perfect Murder,B00028U6DQ,"Audio CD,MP3 Music",12,4.1,Unbroken,2004,
Anthrax,B000LAZDE2,"Audio CD,MP3 Music",18,4,Caught in a Mosh: BBC Live in Concert,2009,
Anal Cunt,B00000584O,"Audio Cassette,Audio CD",40,3.9,40 More Reasons to Hate Us,1996,
,6302597528,"VHS Tape,DVD",17,4,Year & A Half in the Life of Metallica VHS,,
Austrian Death Machine,B001HY3BK4,"Audio CD,MP3 Music",17,4,A Very Brutal Christmas,2008,
Metallica,B0002NRRTM,"DVD,VHS Tape",17,4,A Year and a Half in the Life of Metallica Parts 1 [DVD],,
Motörhead,B00005OW5W,"Audio CD,MP3 Music",4,4.6,Chase Is Better Than Catch: Singles A's & B's,2001,
Ultimatum,B000UM0K26,Audio CD,8,4.2,Symphonic Extremeties +3,2007,
Metallica,B07MPK2F1V,"Vinyl,Audio CD",16,4,Classics Live,2019,
A Plea for Purging,B001QBC3EI,"Audio CD,MP3 Music",8,4.2,Depravity,2009,
Anthrax,B00009AHNO,Audio CD,4,4.6,We've Come for You All,,
D.R.I.,B000099T1D,Audio CD,8,4.2,Dirtiest Rottenest,2003,
Conquest,B00CHVR8U0,"Audio CD,MP3 Music",4,4.6,The War We Rage,2013,
Gallows End,B003R43FXA,"Audio CD,MP3 Music",4,4.6,Nemesis Divine,2010,
Remove the Veil,B000VKKU72,"Audio CD,MP3 Music",4,4.6,Another Way Home,2007,
Scelerata,B000RED2BI,"Audio CD,MP3 Music",8,4.2,Darkness and Light,2016,
Rage,B000OCZ1L2,Audio CD,4,4.6,Ten Years in Rage,,
Diskreet,B000N3SSTO,"Audio CD,MP3 Music",4,4.6,Infernal Rise,2007,
Manticora,B000B2WKBE,Audio CD,4,4.6,Hyperion,2010,
Death Angel,B0001GWBTG,"Audio CD,Vinyl,Audio, Cassette",16,4,Fall From Grace,1993,
Motörhead,B00005AFNN,"Audio CD,MP3 Music",4,4.6,Over the Top: Rarities,,
Abraxas,B00004C4NE,Audio CD,4,4.6,Tomorrow's World,2000,
,B000026C6J,Audio CD,4,4.6,Motörhead Plugged In!,,
Bratmobile,B000008FGG,Audio CD,4,4.6,Peel Session,,
Metal Massacre (Series),B000001C73,"Audio CD,Audio CD",8,4.2,VOL.5,1994,
Flotsam & Jetsam,B0009Y8RAW,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",29,3.9,Dreams of Death,2005,
Throwdown,B00000IJD3,"Audio CD,MP3 Music,Vinyl",15,4,Beyond Rerpair,1999,
Forbidden,B000006YRO,Audio CD,15,4,Distortion,,
Virus,B00005NDB3,"Audio CD,Vinyl",10,4.1,Revelation,,
Metallica,B00009YGU1,Audio CD,27,3.9,St. Anger,2003,
Torture Squad,B07F83JPSG,Vinyl,6,4.3,Far Beyond Existence,2018,
Ill Nino,B0000BHI1F,Audio CD,6,4.3,Confessions,2007,
The Underneath,B0012PJZMG,Audio CD,6,4.3,Moon Flower,2008,
Artillery,B000UCH5GA,Audio CD,6,4.3,Through The Years Set,2007,
Napalm Death,B00000585I,"Audio CD,MP3 Music",5,4.4,Breed to Breathe,1997,
Napalm Death,B000005856,"Audio CD,MP3 Music,Audio CD,Vinyl",5,4.4,In Tongues We Speak,1997,
The Crown,B000BKFED2,DVD,14,4,The Crown - 14 Years of No Tomorrows,,
BLESSED DEATH,B000TJ6C86,"Audio CD,Vinyl",5,4.4,Destined for Extinction,2007,
Kat,B08DSYPD83,"Vinyl,MP3 Music,Audio CD",5,4.4,The Last Convoy,2020,
Evoke,B08CWG491Z,"Audio CD,MP3 Music,Vinyl",5,4.4,Seeds Of Death,2020,
Blood Feast,B07R557FR4,"Vinyl,MP3 Music,Audio CD",5,4.4,"Chopped, Slice And Diced",2019,
With Passion,B000NOK0U8,"Audio CD,MP3 Music",5,4.4,What We See When We Shut Our Eyes,2007,
Venom,B00005MK2E,Audio CD,5,4.4,Triple Dose of Venom,2001,
Hexx,B00000DREF,"Audio CD,MP3 Music,Vinyl",5,4.4,Morbid Reality,1991,
Rage,B0000089B4,Audio CD,3,4.8,Best from Noise Years,1998,
Lower East Side Stitches,B00004Y6U6,"Audio CD,MP3 Music",3,4.8,Lower East Side,2000,
Christian Death,B000001JQ4,"Audio CD,MP3 Music",3,4.8,Tales of Innocense Continued Anthology,1993,
Blind Guardian,B00C9S5L1Y,Audio CD,3,4.8,And Then There Was Silence (Picture Disc),2001,
Hurtlocker,B000BRP2IW,"Audio CD,MP3 Music",3,4.8,Fear in a Handful of Dust,2006,
Inked in Blood,B000BJS8F4,"Audio CD,MP3 Music",3,4.8,Lay Waste the Poets,2005,
Iniquity,B000024B4A,"Audio CD,MP3 Music,Audio CD",3,4.8,Serenadium,,
Sepultura,B00000JOT4,Audio CD,3,4.8,Tribus,1999,
Motörhead,B000005D3U,Audio CD,3,4.8,Archive,1997,
Tortoise,B007LFV4V6,"Audio CD,Vinyl",23,3.9,The Brave And The Bold,2006,
Napalm Death,B00000EK1Q,"Audio, Cassette,MP3 Music,Audio CD",13,4,Utopia Banished,1992,
Machinemade God,B000E5N4UY,"Audio CD,MP3 Music",13,4,The Infinity Complex,2006,
Rigor Mortis,B001BWQ0FK,"Audio CD,MP3 Music",13,4,Rigor Mortis Vs Earth,2008,
Ligeia,B001BGTWUG,"Audio CD,MP3 Music",7,4.2,Bad News,2008,
Flotsam & Jetsam,B000CR5SQC,DVD,7,4.2,Flotsam and Jetsam: Live in Japan,,
Some Girls,B000EBD9Z8,"Vinyl,MP3 Music,Audio CD",7,4.2,Heaven's Pregnant Teens,2006,
Motörhead,B00006FI7U,Audio CD,7,4.2,Tear Ya Down: The Rarities,2002,
Christian Death,B00004T2HB,Audio CD,9,4.1,Born Again Anti Christian,,
Sabbat,B000LWUU0W,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",9,4.1,Mourning Has Broken,,
Throwdown,B000056NZK,"Audio CD,MP3 Music",21,3.9,You Don't Have to Be Blood to Be Family,2001,
Dri,B000BI5MSQ,DVD,4,4.5,D.R.I.: Live at CBGB's 1984 [DVD],,
Disarray,B000068CZC,"Audio CD,MP3 Music",4,4.5,In the Face of the Enemy,2002,
Economist,B08NRXFZ3F,Audio CD,4,4.5,Iceflowered - The Complete Work,2021,
Skinlab,B00000F1EY,Audio CD,4,4.5,Eyesore,1998,
Holycide,B082PPKCP4,"Audio CD,MP3 Music",11,4,Fist To Face,2020,
Animal,B00007J4SH,"Audio CD,MP3 Music",8,4.1,900 LB Steam,2002,
Blood Feast,B000008DJQ,"Audio CD,MP3 Music,Audio CD,Vinyl,Audio, Cassette",8,4.1,Chopping Block Blues,1994,
Saint Vitus,B006RBZMLS,Vinyl,8,4.1,Thirsty And Miserable (Original Edition),1987,
Spermbirds,B000025FOK,Audio CD,8,4.1,Shit for Sale,1994,
Jimmy de Grassio,B00005OW00,DVD,43,3.8,Megadeth - VH-1 Behind the Music Extended [DVD],", et al.",
Obliteration,B07MCDXXF2,"Vinyl,MP3 Music,Audio CD",3,4.7,Perpetual Decay,2019,
Tidfall,B001DXBVFG,"Audio CD,Vinyl",3,4.7,Instinct Gate,2008,
Rage,B001AB5MP6,Audio CD,3,4.7,Rage,2008,
Meliah Rage,B000ROAM34,"Audio CD,MP3 Music",3,4.7,Unfinished Business,2007,
Fordirelifesake,B0009ZE95S,"Audio CD,MP3 Music",3,4.7,Daydream Disaster,2005,
A.N.I.M.A.L.,B00042YCBC,Audio CD,3,4.7,Combativo,2005,
Chinchilla,B0000634FI,Audio CD,3,4.7,Last Millenium,2002,
Cranium,B00004SAYV,Audio CD,3,4.7,Speed Metal Slaughter,,
Slayer,B00000G6KB,Audio CD,3,4.7,Stain of Mind,1998,
,6301766067,VHS Tape,3,4.7,Celtic Frost - Live at the Hammersmith Odeon VHS,,
Athanasia,B07MX1T126,"Vinyl,MP3 Music,Audio CD",5,4.3,Order Of The Silver Compass,2019,
Undertow,B07FT6DTY9,"Audio CD,MP3 Music,Vinyl",5,4.3,Reap The Storm,2018,
DISTILLATOR, SPACE CHASER,B07BSXVD32,"Audio CD,MP3 Music,Vinyl",5,4.3,Split,2018
Soundgarden,B004PNVR8M,Audio CD,5,4.3,Blow Up The Outside World (Green Vinyl),1996,
,B000056MN4,"VHS Tape,DVD",5,4.3,Rock Warriors Unauthorized [VHS],,
Spermbirds,B000025XW0,Audio CD,5,4.3,Family Values,1995,
Suicidal Tendencies,B00000F1E3,Audio CD,6,4.2,Six the Hard Way,1998,
"FRITH,FRED / LASWELL,BILL / HEYWARD,CHARLES",B00000DBVZ,Audio CD,6,4.2,Massacre Funny Valentine,1998,
Exciter,B00028HOCW,Audio CD,10,4,New Testament,2004,
Shadows Fall,B000B8TIRM,DVD,33,3.8,ART OF TOURING [DVD],,
Sacred Steel,B00000GBMJ,"Audio CD,MP3 Music,Vinyl",15,3.9,Wargods of Metal,1999,
VRIESS,B097NPQL63,"Audio CD,MP3 Music",4,4.4,Vriess,2021,
Joey Belladonna,B000ADKTN0,DVD,28,3.8,Alive 2: The DVD,", et al.",
Sacred Steel,B00004SV6E,Audio CD,14,3.9,Bloodlust,2000,
,B0794Y29WZ,"Audio CD,MP3 Music,Vinyl",4,4.4,Negative Self: Control The Fear [CD],,
Artillery,B0027GZCBC,Audio CD,4,4.4,"One Foot In The Grave, The Other One In The Trash",2009,
Mystery,B09X49T9B3,"Audio CD,MP3 Music,Vinyl",4,4.4,Mystery,2022,
Messiah,B08BWGWF1S,"Audio CD,MP3 Music,Vinyl",4,4.4,Fatal Grotesque Symbols-Darken Universe,2020,
Evil Scarecrow,B016WQKMNA,"Audio CD,MP3 Music",4,4.4,Crowcifiction,2016,
Anthrax,B00DUM22FQ,"Audio CD,Vinyl",4,4.4,Got The Time (Picture Disc),1990,
Korn,B006MOZ40E,"Audio CD,Vinyl",7,4.1,Coming Undone,2006,
Edgend,B002MT3BYE,"Audio CD,MP3 Music",4,4.4,A New Identity,2010,
Cyclobe,B000S4P9Z4,"Vinyl,Audio CD",4,4.4,Brutal Destruction,1986,
Dew-Scented,B000FEUVW8,"Audio CD,MP3 Music",4,4.4,Ill-Natured,1999,
Anthrax,B0009N2UJW,Audio CD,7,4.1,Best 1200,2007,
Cro-Mags,B0009FZGS2,DVD,4,4.4,Cro-Mags: Live in the Age of Quarrel (1986-2001) [DVD],,
Helloween,B00008S0RA,"Audio CD,Audio CD",4,4.4,Just a Little,2003,
Various,B00000ESPT,"Audio, Cassette,Vinyl",9,4,Thrash Metal,1989,
Megadeth,B00005HY1A,Audio CD,9,4,World Needs a Hero,2001,
Dimmu Borgir,B006PWX6OO,"MP3 Music,Audio CD",9,4,World Misanthropy,2002,
Hell Within,B0007VROH4,"Audio CD,MP3 Music",13,3.9,ASYLUM OF THE HUMAN,2005,
Sculpture,B001D7NTZC,Audio CD,3,4.6,Sculpture 24 Bit,2008,
BRAIN DEAD,B00HQ5RICU,"Audio CD,MP3 Music",3,4.6,Menace from the Sickness,2014,
HDK,B001OF5MFS,Audio CD,3,4.6,System Overload,2009,
Intruder,B09DFK1TZM,Vinyl,3,4.6,Escape From Pain,2021,
KILL RITUAL,B00I8KE31G,"Audio CD,MP3 Music,Vinyl",3,4.6,The Eyes of Medusa,2014,
Fear Factory,B00002DD1L,Audio CD,3,4.6,Cars, | ,
Accused,B000009PIB,"Audio CD,Audio, Cassette",3,4.6,Splatter Rock,1992,
Over Kill L.A.,B000008NAG,"Audio CD,Vinyl",3,4.6,Triumph of the Will,1992,
Toxik Death,B08CW9LVR7,"Audio CD,MP3 Music,Vinyl",3,4.6,Sepulchral Demons,2020,
PANIKK,B07612C2PD,"Audio CD,MP3 Music",3,4.6,Discarded Existence,2017,
A Dying Dream,B000FUF6RC,Audio CD,3,4.6,Now Or Never,2006,
Over Kill,B000008J72,"Audio CD,Vinyl,Audio, Cassette",3,4.6,Fuck You,1991,
Death Decline,B09KF4FDJ8,"Audio CD,MP3 Music",3,4.6,Silent Path,2021,
Video nasty,B08ZBJQY84,"Vinyl,MP3 Music,Audio CD",3,4.6,Video Nasty,2021,
Dead Sleep,B08GTDNP1H,"Audio CD,Vinyl",3,4.6,Naked Tyrant,2020,
Holosade,B085RQRH3T,"Audio CD,MP3 Music,Vinyl",3,4.6,Hell House,2020,
Reactory,B0851LWZWH,"Vinyl,MP3 Music,Audio CD",3,4.6,Collapse To Come,2020,
アンヴィル,B083YBCX2B,Audio CD,3,4.6,リーガル・アット・ラスト 元祖スピード・メタル・バンド 日本盤限定ボーナストラック収録/日本語解説書封入/歌詞対訳付, | ,
Dissorted,B07XW8DFS7,"Audio CD,MP3 Music",3,4.6,Final Divide,2022,
Various Artists,B07N3VYVRR,Vinyl,3,4.6,Four Way Split Fucking,2019,
Distillator,B00VA204RG,"Vinyl,MP3 Music",3,4.6,Revolutionary Cells,2020,
Nocturnal Breed,B00I89Y3DK,"Audio CD,MP3 Music",3,4.6,Napalm Nights,2014,
Thanatos,B004HKJ4YW,"Audio CD,MP3 Music,Audio CD,Vinyl",3,4.6,Undead.Unholy.Divine.,2010,
Napalm Death,B002J4MPJE,"Audio CD,Audio CD",3,4.6,From Enslavement To Obliteration + Scum [RARE],1990,
Assaulter,B001QBC3IE,"Audio CD,MP3 Music",3,4.6,Salvation Like Destruction,2009,
Annihilator,B0013HDYQG,"Audio CD,Audio CD",3,4.6,Alice in Hell,2008,
Anthrax,B000LXW26G,Vinyl,3,4.6,Make Me Laugh,,
Anthrax,B000LXJTEY,Vinyl,3,4.6,I Am the Law,,
Scorngrain,B000J3OWE8,"Audio CD,MP3 Music",3,4.6,5,2009,
Mastodon,B00069BMLQ,Audio CD,3,4.6,Leviathan,2004,
Motörhead,B00005UC4F,"Audio CD,Vinyl",3,4.6,No Class,2002,
Helloween,B00005GY5L,Audio CD,3,4.6,I Can,1998,
Motörhead,B00004RIBP,Audio CD,3,4.6,Everything Louder Than Everyone,2003,
Venom,B00001NFFH,Audio CD,3,4.6,Buried Alive,1999,
Metallica,B00004VP6F,Audio CD,23,3.8,Bay Area Thrashers The Early Days,1997,
Venom,B0007VV7DG,DVD,22,3.8,Venom: Live in London,,
The Number Twelve Looks Like You,B00074CBCO,"Audio CD,MP3 Music",12,3.9,An Inch Of Gold For An Inch Of Time,2005,
Dead Zeppelin,B00004YNAG,Audio CD,12,3.9,Dead Zeppelin: A Metal Tribute To Led Zeppelin,2000,
WITCHBURNER,B0047VOCMU,"Audio CD,MP3 Music",2,5,Blood Of Witches,2022,
Slayer,B00008G0XD,Vinyl,2,5,Reign In Blood,1990,
Bowel,B000003HJC,Audio CD,2,5,Rotten Fecal Duct,1994,
Konkhra,B092BFMGSP,"Vinyl,MP3 Music,Audio CD",2,5,Sexual Affective Disorder,2021,
M.O.D.,B000023X96,Audio CD,2,5,U.S.A. for Mod/Gross Misconduct,2003,
All Bets Off,B0000DI4V3,Audio CD,2,5,Girls About Songs,2003,
Sacrilege,B0007SME6S,Audio CD,2,5,Black Sun Collection,2005,
Various Artists,B000042OF0,Audio CD,2,5,Double Shot: Metal,2000,
Destructor,B08P1KLTBZ,"Audio CD,MP3 Music",2,5,Sonic Bullet,2021,
Iniquity,B00009NJ6Y,Audio CD,2,5,Iniquity Bloody Iniquity,2007,
Chemical Breath,B07PKBF35F,"Audio CD,Vinyl",2,5,Brutal Violation Beyond Reality,2020,
Christian Death,B000001JOJ,"Audio CD,MP3 Music",2,5,Skeleton Kiss,1992,
Spiderbait,B00000J9YU,"Audio CD,MP3 Music",2,5,Shashavaglava,1998,
Gwar,B000068MAT,"DVD,VHS Tape",8,4,LIVE FROM ANTACTICA,,
Va-Judas Priest,B000005HMW,Audio CD,2,5,Tribute to Judas Priest: Legends of Metal,1997,
Poltergeist,B09L3QZN2J,Audio CD,2,5,The Demos,2022,
Pantera,B000057OHW,Audio CD,2,5,Mouth for War,,
Chemicide,B07WN9TM1D,"Audio CD,MP3 Music",2,5,Inequality,2019,
Massacre,B000OLGCEI,"Audio CD,MP3 Music",2,5,Lonely Heart,2007,
Drawn & Quartered,B000E0OFDO,"Audio CD,MP3 Music",8,4,Hail Infernal Darkness,2006,
Ritual Carnage,B000AAF1XG,"Audio CD,MP3 Music",8,4,I Infidel,2005,
Dance Club Massacre,B000R57W68,"Audio CD,MP3 Music",5,4.2,Feast Of The Blood Monsters,2007,
Corrosion Of Conformity,B00001R3C6,Audio CD,5,4.2,Vote With a Bullet,1992,
Prayers of Sanity,B092P6ZH5V,"Audio CD,MP3 Music,Vinyl",2,5,Doctrine Of Misanthropy,2021,
Headless Eyes,B08N8ZZJ4F,"Audio CD,MP3 Music",2,5,Horripilations,2020,
Ribspreader,B07CPJWVWK,"Audio CD,MP3 Music",2,5,The Van Murders Part 2,2018,
Sepultura,B0011NVANQ,Audio CD,2,5,Against & Nation,2008,
Heresy,B000NDDU5G,"Audio CD,MP3 Music,Vinyl",2,5,20 Reasons to End It All,2007,
Slayer,B000GRTR2Y,Audio CD,2,5,Christ Illusion,2006,
Anterrabae,B000FFOZYC,Audio CD,2,5,"And Our Heart Beat In Our Fingertips, Without Reason",2017,
Defiled,B000092RAA,"Audio CD,MP3 Music",8,4,Divination,2013,
Realm,B00008FPND,"Audio, Cassette,Audio CD,Vinyl",2,5,Suiciety,1991,
Mortal Sin,B00008FK4O,"Vinyl,Audio, Cassette",2,5,Face of Despair,1989,
Christian Death,B00000IP3Z,Audio CD,2,5,Ashes,1999,
Murphy's Law,B000008IQS,Audio CD,2,5,Good for Now,1995,
Forbidden,B000008FP1,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2,5,Raw Evil Live,1990,
Sloppy Seconds,B000000ET2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",2,5,Lonely Christmas,1992,
Motörhead,B0000005T4,Audio CD,2,5,Live - Lock Up Your Daughters,1994,
,6302374170,"VHS Tape,DVD",8,4,Gwar:Live from Antarctica VHS,,
Necronomicon,B0BBXQ7WN9,"Vinyl,Audio CD",2,5,Escalation,2023,
Mortification,B09WHKQCS3,"Vinyl,Audio CD",2,5,Silver Cord Is Severed,2022,
Apostasy,B09QF79QKN,"Vinyl,MP3 Music",2,5,Death Return,2022,
Slayer,B09NRKWV68,Audio CD,2,5,At The Big 4 Festival,2022,
Red to Grey,B09CRM3HXK,"Audio CD,MP3 Music",2,5,Balance Of Power,2021,
Pessimist,B093CWLFLM,"Vinyl,MP3 Music,Audio CD",5,4.2,Slaughtering The Faithful,2021,
Hexecutor,B08J1TMPG1,"Vinyl,MP3 Music",2,5,"Poison, Lust And Damnation",2017,
Demolizer,B08C8YKCWD,"Vinyl,MP3 Music,Audio CD",5,4.2,Thrashmageddon,2020,
Nocturnal Breed,B0877B7ZYB,"Audio CD,Audio CD",5,4.2,Nocturnal Breed - Aggressor,,
,B083XTF76G,"Vinyl,MP3 Music,Audio CD",2,5,Paroxysm Of Hatred,,
Speedclaw,B07WF25MQ9,"Audio Cassette,MP3 Music,Audio CD,Vinyl",2,5,Speedclaw - Beast In The Mist (Cassette),,
Detraktor,B07TNVX3MZ,"Vinyl,Audio CD",2,5,Grinder,2019,
Excuse,B07SR84SSX,"Audio CD,MP3 Music,Vinyl",2,5,Prophets From The Occultic Cosmos,2019,
Various Artists,B07QD2PCJF,MP3 Music,2,5,Dropchord Exclusive Limited Edition Green With Red Splatter Vinyl [Condition-VG+NM],,
RABID BITCH OF THE NORTH,B07PV9158N,"Vinyl,MP3 Music,Audio CD",2,5,Nothing But A Bitter Taste,2019,
Black Mass,B07LDC9MQB,"Audio CD,MP3 Music",2,5,Warlust,2019,
Messiah,B07HC435MF,"Vinyl,Audio CD",2,5,Space Invaders,2018,
Target,B079F9R839,"Vinyl,Audio CD",2,5,Mission Executed,2018,
HELLISH CROSSFIRE,B07923LDD5,"Audio CD,MP3 Music,Vinyl",2,5,Bloodrust Scythe,2018,
Fateful Finalty,B077H8N6RT,"Vinyl,MP3 Music,Audio CD",2,5,Mankind inkl. Bandcamp Download-Code,,
ODIUM,B071F4DSJB,"Audio CD,MP3 Music",2,5,As The World Turns Bla,2017,
HAMMERCULT,B01DWNVVQS,"Audio CD,Vinyl",5,4.2,Legends Never Die,2020,
Black Oath,B00V4JWEMS,"Audio CD,MP3 Music,Vinyl",2,5,To Below and Beyond,2016,
E-X-E,B00UCLVI8K,"MP3 Music,Vinyl",8,4,"E-X-E- ""STRICKEN MY MIGHT"" LP FACTORY SEALED 1987 THRASH SPEED METAL",,
The Evil Dead,B00LCT48SS,"Audio CD,MP3 Music",2,5,Underworld,2015,
Horn Of The Rhino,B00FFLAUUO,"Audio CD,Vinyl",2,5,Breed The Chosen One,2013,
Iron Maiden,B00DJWFRMC,Audio CD,2,5,The Clairvoyant / The Prisoner (Live),1988,
Seduce The Heaven,B00CEJVNII,"Audio CD,MP3 Music",2,5,Field of Dreams,2013,
Coldsteel,B00BMHG8OM,"Vinyl,MP3 Music",2,5,America Idle,2013,
ZOMBIEKRIG,B007U5ZAKI,"Audio CD,MP3 Music,Vinyl",2,5,Den Vänstra Stigens Ljus,2012,
Final Curse,B007R3BC1Y,"Audio CD,MP3 Music",2,5,Way of the Accursed,2012,
Black Sabbath,B0074RT6HK,Vinyl,2,5,"Devil And Daughter (12"" Vinyl)",1989,
Sodom,B006RO6HB4,"Vinyl,Audio CD,Vinyl",2,5,The Saw Is The Law,1991,
Fear Factory,B006RDXIJE,Audio CD,2,5,Dog Day Sunrise,1995,
Machine Head,B006PK5X2Y,"Audio CD,Vinyl",2,5,Days Turn Blue To Gray (Picture Disc),2004,
Neurosis,B006P5VQ48,"Audio CD,Audio CD",2,5,Enemy Live NYC '94,,
Carcass,B006MYBVZ6,Audio CD,2,5,The Peel Sessions,1989,
