artist,asin,media,review_count,star_rating,title,year,
Six Feet Under,B0000C52IA,"Audio CD,MP3 Music",88,4.6,Bringer Of Blood,2003,
Nocturnus,B0000072LB,"Audio CD,MP3 Music",36,4.7,Thresholds,,
Despised Icon,B000P6R74G,"Audio CD,MP3 Music,Vinyl",36,4.7,The Ills Of Modern Man,2012,
Hanzel Und Gretyl,B0011F12E6,"Audio CD,MP3 Music",36,4.7,2012: Zwanzig Zwölf,2008,
Obituary,B0000C0FIF,Audio CD,36,4.7,Slowly We Rot/Cause Of Death,2003,
Ulver,B000V9KEWE,"Audio CD,MP3 Music,Vinyl",36,4.7,Shadows of the Sun,2007,
Peter White,B00000J7M1,Audio CD,36,4.7,"Candlelight Collection, Vol. 2",1999,
VARIOUS ARTISTS,B0000CERNM,Audio CD,87,4.6,MTV2 Headbanger's Ball,2003,
Necrophagia,B00001OHDH,"Audio CD,MP3 Music",13,5,Holocausto De La Morte,1998,
Crowbar,B00004YX2U,"Audio CD,Audio CD",13,5,Time Heals Nothing,2000,
Siebenburgen,B004RCMK5A,"Audio CD,MP3 Music,Audio CD,Vinyl",13,5,Revelation VI,2011,
Opthalamia,B00197X15O,"Audio CD,MP3 Music,Vinyl",13,5,A Journey In Darkness,2017,
Sentinel Beast,B000OE32NY,"Audio CD,MP3 Music,Audio CD,Vinyl",13,5,Depths of Death,,
Thyrfing,B0002IQAUE,"Audio CD,MP3 Music,Vinyl",13,5,Valdr Galga,2004,
All Shall Perish,B000G75AEI,"Audio CD,MP3 Music",86,4.6,The Price Of Existence,2006,
Immortal,B00002644Z,"Audio CD,MP3 Music,Vinyl",85,4.6,Pure Holocaust,2000,
God Forbid,B0001CNQVC,"Audio CD,MP3 Music,Vinyl",86,4.6,Gone Forever,2004,
Alestorm,B001KKRD8G,"Audio CD,MP3 Music",84,4.6,Leviathan,2022,
Death Angel,B0012E6R5U,"Audio CD,MP3 Music,Vinyl",84,4.6,Killing Season,2012,
Amorphis,B000059RT5,"Audio CD,MP3 Music",83,4.6,Am Universum,2005,
DevilDriver,B0026J8LIG,"Audio CD,MP3 Music",83,4.6,Pray For Villains,2009,
Enslaved,B0006UMRKK,"Audio CD,MP3 Music,Vinyl",35,4.7,Isa,2005,
Morbid Angel,B000005855,Audio CD,35,4.7,Entangled in Chaos,2008,
Rotting Christ,B000005HNP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",35,4.7,Dead Poem,1997,
Mayhem,B000NJL6GK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",81,4.6,Ordo Ad Chao,2012,
Pig Destroyer,B000PGTNFC,"Vinyl,MP3 Music,Audio CD",81,4.6,Phantom Limb,2016,
Anathema,B00197X140,"Audio CD,MP3 Music,Vinyl",80,4.6,Hindsight,2017,
Saint Vitus,B0000502ST,"Vinyl,MP3 Music,Audio CD",80,4.6,Born Too Late,2009,
Sargeist,B000BH4YS6,"Audio CD,MP3 Music,Audio, Cassette",22,4.8,Disciple of the Heinous Path,2005,
Kataklysm,B0002ZFS28,"Audio CD,MP3 Music",22,4.8,Victims of the Fallen World,2004,
Misery Index,B001DHC7UK,"Audio CD,Audio CD",22,4.8,Traitors,2008,
Atrophy,B00008FPNA,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",22,4.8,Violent By Nature,1990,
Bongzilla,B000VAK298,"Audio CD,MP3 Music,Vinyl",22,4.8,Stash & Methods for Attaining Extreme Altitudes,2007,
Night in Gales,B077JJHP8B,"Vinyl,MP3 Music,Audio CD",22,4.8,Last Sunsets,2018,
,B00A6VCFDI,"Audio CD,Audio CD,Audio, Cassette",22,4.8,Individual Thought Patterns (3CD Deluxe Reissue),,
Saint Vitus,B006QQGHD6,"Vinyl,Audio CD,Vinyl",22,4.8,V (Original Edition),1989,
Incantation,B000305ZY8,"Audio CD,MP3 Music,Vinyl",22,4.8,Decimate Christendom,2012,
Amorphis,B00000ICM7,"Audio CD,MP3 Music",79,4.6,Tuonela,2005,
Dark Tranquillity,B0007Y08T2,"Audio CD,MP3 Music",79,4.6,The Gallery U.S. Deluxe,2012,
Cryptopsy,B00AXGX4RM,"Audio CD,MP3 Music,Vinyl",79,4.6,Blasphemy Made Flesh,2013,
Lisa Samson,B008HSRRPI,"MP3 Music,Audio CD",79,4.6,Head On,1980,
Therion,B000006NL1,"Audio CD,MP3 Music,Vinyl",78,4.6,Vovin,1998,
Sunn 0))),B00008CLQF,Audio CD,34,4.7,White 1,2008,
Summoning,B000GUJEYC,"Audio CD,MP3 Music",34,4.7,Nightshade Forest,2022,
Immolation,B00HQUQPZ6,"Audio CD,MP3 Music,Vinyl",34,4.7,Shadows in the Light,2014,
Cephalic Carnage,B00004RJ3F,"Audio CD,MP3 Music",34,4.7,Exploiting Dysfunction,2005,
Falkenbach,B000BVEKU4,"Audio CD,MP3 Music,Vinyl",34,4.7,Heralding - The Fireblade Ltd. Ed.,2006,
Primordial,B002JH8I4W,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",34,4.7,A Journey's End,2009,
The Unguided,B00H5DNC0U,"Vinyl,MP3 Music,Audio CD",34,4.7,Fragile Immortality,2014,
Exorcist,B001OO26MQ,"Audio CD,Audio CD,Vinyl",34,4.7,Nightmare Theatre,1999,
Immolation,B00BZW5X22,"Audio CD,MP3 Music,Vinyl",76,4.6,Kingdom of Conspiracy,2013,
Marduk,B000024SJ2,"Audio CD,MP3 Music",16,4.9,Germania,2020,
Wednesday 13,B0001I1KRI,"Audio CD,Audio CD",16,4.9,"6 Years, 6 Feet Under the Influence",2005,
Orphaned Land,B0001MDQ2G,"Audio CD,MP3 Music,Vinyl",76,4.6,Mabool: The Story Of The Three Sons,2012,
Obscenity,B07NP5LW4M,"Audio CD,MP3 Music,Audio CD,Vinyl",16,4.9,Summoning the Ring,2018,
Possessed,B006NQQKZO,"Vinyl,MP3 Music,Audio, Cassette",16,4.9,The Eyes Of Horror,1987,
Eisregen,B004J8H5Y8,"Audio CD,MP3 Music,Audio CD,Vinyl",16,4.9,Knochenkult,2011,
Moonspell,B001G55F6M,Audio CD,16,4.9,Lusitanian Metal,2008,
Defeated Sanity,B0007SMCTW,"Audio CD,MP3 Music,Vinyl",16,4.9,Prelude to the Tragedy,2004,
Confessor,B000008EIE,"Audio CD,Vinyl",16,4.9,Condemned,1992,
The Gathering,B000AAVEXW,"Audio CD,MP3 Music",75,4.6,How to Measure a Planet,2006,
The Haunted,B000050860,"Audio CD,MP3 Music",75,4.6,The Haunted Made Me Do It,2000,
Napalm Death,B0000245BJ,Audio CD,75,4.6,Utopia Banished,2008,
Obituary,B000SBUCBI,"Audio CD,Vinyl",74,4.6,Xecutioner's Return,2007,
Marduk,B00000GAOC,"Audio CD,MP3 Music,Vinyl",74,4.6,Nightwing,2007,
At The Gates,B00HGTNJ7Y,"Vinyl,MP3 Music,Audio CD",74,4.6,Terminal Spirit Disease,2017,
YOB,B0006212J0,"Audio CD,MP3 Music,Vinyl",74,4.6,The Illusion of Motion,2004,
Six Feet Under,B00061QJ94,Audio CD,73,4.6,Grave Yard Classics 2,2004,
Brujeria,B000000H6R,"Audio CD,MP3 Music,Vinyl",73,4.6,Mantando Gueros,2001,
Corrosion Of Conformity,B008BC8N44,"MP3 Music,Audio CD",73,4.6,Eye For An Eye,1983,
Exhumed,B00DCRE23E,"Audio CD,MP3 Music,Vinyl",33,4.7,Necrocracy,2013,
Darkane,B005SDDCNG,"Audio CD,MP3 Music,Vinyl",33,4.7,Layers of Lies,2011,
Kataklysm,B00006F1OC,"Audio CD,MP3 Music,Vinyl",33,4.7,Shadows & Dust,2002,
Convulse,B07D9P45T6,"Audio CD,MP3 Music,Audio CD,Vinyl",33,4.7,World Without God,,
Patti Rothberg,B001FM8Z86,"Audio CD,MP3 Music,Audio, Cassette",33,4.7,Between Human and Divine,1996,
Goatsnake,B00004YWN1,"Audio CD,MP3 Music,Vinyl",33,4.7,Flower of Disease,2000,
Marduk,B001J8DUXQ,"Audio CD,MP3 Music",72,4.6,La Grande Danse Macabre,2013,
Between the Buried and Me,B001ET8GNY,"Audio CD,MP3 Music,Vinyl",71,4.6,Colors Live,2008,
The Chariot,B00068CUZO,"Audio CD,MP3 Music",71,4.6,"Everything is Alive, Everything is Breathing, Nothing is Dead & Nothing is Bleeding",2004,
Marduk,B001OQRZBG,"Audio CD,Audio CD,Vinyl",71,4.6,Fuck Me Jesus / Glorification,1995,
Brujeria,B00004YTTP,"Audio CD,MP3 Music,Vinyl",69,4.6,Brujerizmo,2000,
Gorod,B002DP0J1K,"Audio CD,MP3 Music",21,4.8,Process Of A New Decline,2009,
Darkane,B00CFX4XX0,"Audio CD,MP3 Music,Vinyl",21,4.8,Darkane : Sinister Supremacy,2013,
Man Must Die,B002A9MN04,"Audio CD,MP3 Music,Vinyl",21,4.8,No Tolerance for Imperfection,2009,
Debauchery,B00BGA2O8Y,"Audio CD,MP3 Music,Vinyl",21,4.8,Kings of Carnage,", et al.",
Revenge,B08FBJHTG4,"Audio CD,MP3 Music,Audio CD,Vinyl",21,4.8,Revenge - Strike. Smother. Dehumanize (Digipak Cd),,
Die Apokalyptischen Reiter,B000ICM7LA,"Audio CD,MP3 Music",21,4.8,Riders on the Storm,2006,
Eternal,B000FBHC6Y,"Audio CD,MP3 Music",32,4.7,Pre-Electric Wizard 1989-94,2019,
Crowbar,B00004RI68,"Audio CD,MP3 Music",32,4.7,Equilibrium,2000,
Bathory,B000065OMD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",32,4.7,Destroyer of Worlds,2003,
Misery Index,B003813LB8,"Audio CD,MP3 Music,Vinyl",32,4.7,Heirs to Thievery,2010,
Kittie,B002HUQ29E,"Audio CD,MP3 Music,Vinyl",68,4.6,In the Black,2009,
Betraying the Martyrs,B005DROE0W,"Audio CD,MP3 Music",32,4.7,Breathe in Life,2011,
Orange Goblin,B000U0TAY2,"Audio CD,MP3 Music,Audio CD,Vinyl",68,4.6,Healing Through Fire [Vinyl],,
Anaal Nathrakh,B000ERU5EU,"Audio CD,MP3 Music,Vinyl",32,4.7,Codex Necro,2006,
Arcturus,B000AA4LS2,"Audio CD,MP3 Music,Vinyl",67,4.6,SIDESHOW SYMPHONIES,2012,
Pentagram,B000CNDXFO,"Audio CD,MP3 Music,Vinyl",67,4.6,First Daze Here Too: Vintage Collection,2006,
Crowbar,B000V6FVHK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",67,4.6,Crowbar,2007,
Sylosis,B008RZF0A0,"Audio CD,MP3 Music",66,4.6,Monolith,2012,
Emmure,B000MCI026,"Audio CD,MP3 Music,Vinyl",66,4.6,Goodbye to the Gallows,2007,
Candlemass,B006P8UGW8,"MP3 Music,Audio CD",66,4.6,Chapter VI,1992,
Entombed,B00000055B,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",65,4.6,"To Ride, Shoot Straight And Speak The Truth",1997,
Baha Men,B007MWZCYI,"MP3 Music,Audio CD",65,4.6,Underwater Moonlight,1980,
Ihsahn,B00127R7JM,"Audio CD,MP3 Music,Vinyl",64,4.6,Angl,2015,
Crowbar,B0006UMRL4,"Audio CD,MP3 Music,Vinyl",64,4.6,Lifesblood For The Downtrodden,2015,
Bury Your Dead,B00061QJ3A,"Audio CD,MP3 Music,Vinyl",64,4.6,Cover Your Tracks,2004,
Moonsorrow,B00009AEVE,"Audio CD,MP3 Music,Vinyl",64,4.6,Kivenkantaja,2003,
Tristania,B07V9W89Y8,"Vinyl,MP3 Music,Audio CD",64,4.6,"World Of Glass (12"" Gatefold Double Blue LP)",,
Carnifex,B000U1XIGC,"Audio CD,MP3 Music",32,4.7,Dead in My Arms,2007,
Goatsnake,B0002VEZ0I,"Audio CD,Vinyl",31,4.7,Goatsnake: 1+Dog Days,2008,
In Fear & Faith,B001L5F1UW,"Audio CD,MP3 Music",31,4.7,Your World On Fire,2009,
Legion of the Damned,B00G5B73NK,"Audio CD,MP3 Music",31,4.7,Malevolent Rapture,2013,
Hypocrisy,B000000H2H,"Audio CD,MP3 Music",31,4.7,Final Chapter,1997,
Tsjuder,B0069W88CA,"Audio CD,MP3 Music,Audio CD,Vinyl",31,4.7,Demonic Possession,2012,
Necrophobic,B004MNDRI8,"Audio CD,MP3 Music,Vinyl",31,4.7,Darkside,2011,
Opeth,B0027GWVIO,"Audio CD,MP3 Music",63,4.6,The Candlelight Years,2015,
Six Feet Under,B00004Z43H,"Audio CD,MP3 Music",63,4.6,Graveyard Classics,2000,
The Contortionist,B003U82OHG,"Audio CD,MP3 Music,Vinyl",63,4.6,Exoplanet,2010,
Darkthrone,B006PP8KA6,Audio CD,63,4.6,Plaguewielder (Original Edition),2001,
Cannibal Corpse,B000001C66,"Audio CD,MP3 Music,Vinyl",62,4.6,Hammer Smashed Face,1993,
Swallow the Sun,B002E2QHIQ,"Audio CD,MP3 Music,Vinyl",62,4.6,Ghosts of Loss,2010,
Devangelic,B0863RQQ1V,"Audio CD,MP3 Music,Vinyl",30,4.7,Ersetu,2020,
The Abominable Iron Sloth,B000ERU716,"Audio CD,MP3 Music",12,5,Abominable Iron Sloth,2007,
Incantation,B00HB7FH7G,"Audio CD,MP3 Music,Vinyl",20,4.8,Primordial Domination,2013,
Darkthrone,B00274OC8I,Audio CD,60,4.6,Fuck Off & Die,2017,
Darkane,B005SDDCGS,"Audio CD,MP3 Music,Vinyl",20,4.8,Expanding Senses,2011,
Various Artists,B00000ATRF,Audio CD,12,5,Death Is Just The Beginning 2,1993,
Necrophobic,B000GPIPBK,"Audio CD,MP3 Music,Vinyl",15,4.9,Hrimthursum,2006,
Labyrinth,B0000A4G6B,"Audio CD,Vinyl,Audio, Cassette",15,4.9,Labyrinth,2009,
Black Math Horseman,B001T46U1Y,"Audio CD,MP3 Music,Vinyl",15,4.9,Wyllt,2009,
Susperia,B00029LNNC,"Audio CD,MP3 Music",20,4.8,Unlimited,2004,
Satyricon,B0001NBN3Y,"Audio CD,MP3 Music",60,4.6,Volcano,2004,
DevilDriver,B000IONLJU,Audio CD,20,4.8,Fury of Our Maker's Hand,2006,
Dark Funeral,B000BL9AKO,Audio CD,12,5,Attera Totus Sanctus,2011,
Vital Remains,B0001A0R9S,"Audio CD,MP3 Music,Vinyl",30,4.7,Into Cold Darkness + 1 Bonus Track,2017,
Electric Boys,B000008FCN,"Audio CD,MP3 Music,Audio, Cassette",30,4.7,Groovus Maximus,1992,
Katatonia,B000OYLTAM,"Audio CD,MP3 Music",30,4.7,Live Consternation Set,2017,
Asphyx,B005VEG9J6,"Audio CD,MP3 Music,Vinyl",15,4.9,On the Wings of Inferno,2011,
Bal Sagoth,B00002DDVO,"Audio CD,MP3 Music,Vinyl",30,4.7,Power Cosmic,2000,
Light This City,B001GJ30TM,"Audio CD,MP3 Music",12,5,Stormchaser,2008,
Saint Vitus,B000000M6F,"Audio CD,MP3 Music,Vinyl",15,4.9,Heavier Than Thou,1991,
Enslaved,B0000950XD,"Audio CD,MP3 Music,Vinyl",60,4.6,Below the Lights,2003,
Kampfar,B000F6IKL0,"Audio CD,MP3 Music,Vinyl",30,4.7,Kvass,2006,
Atrocity,B00BJDAT3U,"Audio CD,MP3 Music,Vinyl",20,4.8,Okkult,2013,
Disarmonia Mundi,B002TUGX1Y,"Audio CD,MP3 Music",30,4.7,Isolation Game,2009,
Lock Up,B000KB6DAU,"Audio CD,MP3 Music,Vinyl",12,5,Play Fast Or Die,2008,
Carpathian Forest,B000FBHEDA,"Audio CD,MP3 Music,Vinyl",20,4.8,F*** You All,2012,
Entombed,B000024QRM,"Audio CD,MP3 Music",30,4.7,Entombed,2008,
Gorguts,B000008G3X,"Audio CD,MP3 Music,Audio CD,Vinyl",30,4.7,Considered Dead,1991,
Pathology,B07WNDCS42,"Audio CD,MP3 Music",15,4.9,The Time of Great Putrification,2012,
Fen,B07SKPKCYS,"Audio CD,MP3 Music,Audio CD,Vinyl",12,5,Fen Epoch (Cd),,
Mortification,B000UTOPUM,"Audio CD,MP3 Music,Vinyl",30,4.7,Arcane Path,2007,
Aeternus,B00024I36M,"Audio CD,MP3 Music,Vinyl",20,4.8,And So the Night Became,2004,
Monolord,B00TBBASBU,"Vinyl,MP3 Music,Audio CD",59,4.6,Vaenir,2015,
Pestilence,B000008JEV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",59,4.6,Spheres,1993,
Gorefest,B000TGQDZG,"Audio CD,MP3 Music,Vinyl",29,4.7,Rise to Ruin,2007,
Cathedral,B000056Q2Q,"Audio CD,MP3 Music",29,4.7,Endtyme,2008,
Fallujah,B09YMKKSGJ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",29,4.7,Empyrean,2022,
Sinister,B01N0IUTFX,"Audio CD,MP3 Music,Vinyl",29,4.7,Syncretism,2017,
Soilwork,B00004KD43,"Audio CD,MP3 Music",56,4.6,Chainheart Machine,2000,
Iwrestledabearonce,B0026LYM50,"Audio CD,MP3 Music",56,4.6,It's All Happening,2012,
Morbid Angel,B0000072BE,"Audio CD,MP3 Music,Vinyl",56,4.6,Abominations,2008,
Six Feet Under,B0007OP0UE,"Audio CD,MP3 Music,Vinyl",56,4.6,13,2005,
Sunn 0))),B00026WSR0,"Audio CD,Vinyl",55,4.6,White 2,2008,
Born of Osiris,B00290GN4G,"Audio CD,MP3 Music,Vinyl",55,4.6,A Higher Place,2009,
Wolves in the Throne Room,B001RXB4EA,"Audio CD,MP3 Music,Vinyl",55,4.6,Black Cascade,2009,
Dimmu Borgir,B000009OL6,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",55,4.6,Godless Savage Garden U.S.,2012,
Enforcer,B07XLX99R1,"Vinyl,MP3 Music,Audio CD",55,4.6,"Live By Fire (12"" Gatefold LP Splatter Vinyl)",,
Bleeding Through,B000CEV4X6,"Audio CD,MP3 Music",54,4.6,The Truth,2007,
Dark Tranquillity,B0026RBJ4Q,Audio CD,54,4.6,Projector,2009,
Sentenced,B0007Y08VK,"Audio CD,MP3 Music,Vinyl",54,4.6,The Funeral Album,2005,
Grave Digger,B001KKRD7M,"Audio CD,MP3 Music,Vinyl",54,4.6,Ballads of a Hangman,2022,
Pestilence,B0788XV9SG,"Vinyl,Audio CD",54,4.6,Hadeon,2018,
Grave Digger,B0006VXGIG,"Audio CD,Vinyl",54,4.6,Last Supper,2005,
Metallica,B00V3VI3NQ,"Vinyl,Audio CD,Audio, Cassette",54,4.6,"Creeping Death - 1984 France VINYL 12"" - Music For Nations - 12 KUT 112",1981,
Kataklysm,B00171TE6M,"Audio CD,MP3 Music,Vinyl",53,4.6,Prevail,2012,
Belphegor,B004DY5B5I,"Audio CD,MP3 Music,Audio CD,Audio, Cassette",53,4.6,Blood Magick Necromance,2013,
Raven,B006RPWVAY,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",53,4.6,Wiped Out (Original Edition),1982,
Necrophobic,B00007KWJS,"Audio CD,MP3 Music,Vinyl",53,4.6,Nocturnal Silence,2003,
Ghost Brigade,B000UA4CWM,"Audio CD,MP3 Music",28,4.7,Guided By Fire,2012,
Disgorge,B0016QC9W4,"Audio CD,MP3 Music",28,4.7,Parallels Of Infinite Torture,2008,
Neaera,B000EULW0I,"Audio CD,MP3 Music,Vinyl",28,4.7,Let The Tempest Come,2006,
King Diamond,B005110K4Y,"Vinyl,Vinyl",28,4.7,No Presents For Christmas,1985,
Legion of the Damned,B0011WMHW0,"Audio CD,MP3 Music,Vinyl",28,4.7,FEEL THE BLADE,2012,
Samael,B000BZ85II,"Audio CD,MP3 Music,Vinyl",28,4.7,Worship Him,2006,
Malevolent Creation,B000R7I2H4,Audio CD,19,4.8,Doomsday X,2007,
Deadlock,B000NPCMU8,"Audio CD,MP3 Music",19,4.8,Wolves,2007,
Unleashed,B0035KGDUI,"Audio CD,MP3 Music",19,4.8,As Yggdrasil Trembles,2013,
Theatre of Tragedy,B000EMGHQK,"Audio CD,Vinyl",19,4.8,Storm,2006,
Black,B000025H62,"Audio CD,MP3 Music",19,4.8,Priest of Satan,2000,
Gates Of Ishtar,B01CSUP252,"Vinyl,MP3 Music,Audio CD",19,4.8,At Dusk And Forever,1998,
Rotten Sound,B01AXWGTSQ,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",19,4.8,Abuse To Suffer,2016,
Fleshgod Apocalypse,B001UJIMPU,"Audio CD,MP3 Music",52,4.6,Oracles,2009,
Hypocrisy,B00BZTWYWM,"Audio CD,MP3 Music,Vinyl",52,4.6,Osculum Obscenum,2013,
Carcass,B00020JP2C,"Audio CD,MP3 Music,Vinyl",52,4.6,Choice Cuts,2008,
Goatwhore,B00I8N29R8,"Vinyl,MP3 Music,Audio CD",52,4.6,A Haunting Curse,2014,
Vital Remains,B000NPCMS0,"Audio CD,MP3 Music,Vinyl",52,4.6,Icons of Evil,2007,
Steve Jablonsky,B0000EMY91,"Audio CD,MP3 Music,Vinyl",52,4.6,Texas Chainsaw Massacre,2003,
Venom,B000ERU7LG,Audio CD,52,4.6,Metal Black,2006,
Jesu,B000LC4XZK,"Audio CD,MP3 Music,Vinyl",51,4.6,Conqueror,2007,
Incubus,B001HMHK5I,"Audio CD,MP3 Music,Vinyl",51,4.6,Serpent Temptation,2009,
Bathory,B0000048CP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",331,4.5,Blood Fire Death,1994,
Godflesh,B000008NK5,"Audio CD,MP3 Music,Vinyl",50,4.6,Selfless,,
My Dying Bride,B00020QX1S,"Audio CD,MP3 Music,Vinyl",50,4.6,34.788% Complete,2004,
Dark Tranquillity,B00000JQEL,"Audio CD,MP3 Music,Vinyl",50,4.6,Projector,1999,
Hypocrisy,B00171TE62,"Audio CD,MP3 Music,Vinyl",50,4.6,Catch 22 V2.0.08,2012,
Frantic Amber,B07S777QSB,"Audio CD,MP3 Music,Vinyl",27,4.7,Bellatrix,2019,
Vital Remains,B0000365JV,"Audio CD,MP3 Music,Vinyl",27,4.7,Dawn Of The Apocalypse,2007,
God Macabre,B00JZ4XBVW,"Audio CD,MP3 Music,Vinyl",27,4.7,The Winterlong,2014,
Enslaved,B001KK6R6A,"Audio CD,MP3 Music",27,4.7,MARDRAUM BEYOND THE WITHIN,2012,
Exhorder,B000000H7H,"Audio CD,MP3 Music,Vinyl",27,4.7,Law,1992,
Urfaust,B07V9FSQ9M,"Vinyl,MP3 Music,Audio CD",27,4.7,"The Constellatory Practice (12"" Amber LP)",,
Veil of Maya,B0014DCTII,"Audio CD,Audio CD",49,4.6,The Common Man's Collapse,2008,
Arcturus,B0000085F5,"Audio CD,MP3 Music,Vinyl",49,4.6,La Masquerade Infernale,,
Samael,B000005HMY,"Audio CD,MP3 Music,Vinyl",49,4.6,Passage,1996,
Samael,B000QUUDCY,"Audio CD,Vinyl",49,4.6,Solar Soul,2007,
Witchery,B00000GBMK,Audio CD,14,4.9,Restless & Dead,2000,
Sigh,B000Q66HYG,Audio CD,14,4.9,Hangman's Hymn,2007,
Aborted,B00197U094,"Audio CD,MP3 Music,Vinyl",14,4.9,Strychnine.213,2012,
Disharmonic Orchestra,B000008PRV,"Audio CD,MP3 Music,Vinyl",14,4.9,Not to Be Undimensional Conscious,1992,
Amon Amarth,B00007BHBY,"Audio CD,MP3 Music,Vinyl",14,4.9,Versus the world,,
Benedection,B000000GZD,"Audio CD,MP3 Music",14,4.9,The Grand Leveller,1992,
Children of Bodom,B0019TU0J2,"Audio CD,Vinyl",14,4.9,Hatebreeder,2010,
Anata,B000GPIPFG,"Audio CD,MP3 Music",14,4.9,Conductor's Departure,2006,
Mortiis,B000G5SILW,"Audio CD,MP3 Music",14,4.9,Crypt of the Wizard,2006,
Obituary,B0B6792K48,"Vinyl,MP3 Music,Audio CD",48,4.6,Slowly We Rot - Live and Rotting,2022,
As I Lay Dying,B000F9T6IS,"Audio CD,MP3 Music",48,4.6,A Long March: The First Recordings,2006,
At The Gates,B00009QRBN,"Audio CD,MP3 Music,Vinyl",48,4.6,With Fear I Kissï¾…,2017,
Napalm Death,B00ANL920A,"Audio CD,MP3 Music",48,4.6,Enemy of the Music Business / Leaders Not Follower,2013,
Satyricon,B000EF5MFY,"Audio CD,MP3 Music",48,4.6,Shadowthrone,2006,
Pungent Stench,B07TDRLFC6,"Vinyl,MP3 Music,Audio CD",49,4.6,"For God Your Soul For Me Your Flesh (12"" Gatefold Double Grey LP)",,
Caliban,B0002Y4TSI,Audio CD,47,4.6,Opposite From Within,2004,
Monstrosity,B001B58YNI,"Audio CD,MP3 Music,Vinyl",47,4.6,Spirtual Apocalypse,2008,
Origin,B0007LPMD2,"Audio CD,MP3 Music",47,4.6,Echoes Of Decimation,2005,
Cathedral,B000B2WK9Q,"Audio CD,MP3 Music,Vinyl",47,4.6,Garden of Unearthly Delights,2006,
Cannibal Corpse,B09L1K4ML5,"Vinyl,Audio CD",47,4.6,Dead Human collection: 25 Years of Death Metal (12xCD + Picture Disc LP Box Set Graphic Prints and Calendar),2013,
Burzum,B0007WL7CQ,"Vinyl,Audio CD",47,4.6,Daudi Baldrs,2006,
King Diamond,B005111T9E,"MP3 Music,Audio CD",224,4.5,Abigail II : The Revenge (Picture Disc),2007,
PORTAL,B00AOO5QQU,"Audio CD,MP3 Music",26,4.7,Vexovoid,2013,
Caliban,B000PA9PHO,Audio CD,26,4.7,Awakening,2008,
Winds of Plague,B004REP334,"Audio CD,MP3 Music",26,4.7,Against The World O Card,2012,
Disarmonia Mundi,B0001XP1Y6,"Audio CD,MP3 Music",26,4.7,Fragments of D-Generation,2004,
Dismember,B0012OVFYS,"Audio CD,MP3 Music",26,4.7,Dismember,2008,
Ghoul,B000S62D2Y,"Audio CD,MP3 Music,Audio CD,Vinyl",26,4.7,We Came For The Dead,2008,
Atrocity,B0012GJEKS,"Audio CD,MP3 Music",26,4.7,Werk 80,2009,
Gorgoroth,B000E6FSV6,"Vinyl,Audio CD",26,4.7,Destroyer,2006,
Fear Factory,B000MRA484,"Vinyl,MP3 Music,Audio CD",219,4.5,Digimortal,2007,
Mors Principium Est,B00008VAH5,"Audio CD,MP3 Music",18,4.8,Inhumanity,2016,
Profetus,B08BPMY4GZ,"Audio CD,MP3 Music,Vinyl",18,4.8,The Sadness of Time Passing,2020,
The Limiñanas,B00MWZI9CC,"Vinyl,Audio CD,Vinyl",18,4.8,I'Ve Got Trouble In Mind,2014,
Legion of the Damned,B00JU3S3WA,"Audio CD,MP3 Music",18,4.8,Sons of the Jackal,2014,
In Mourning,B004Q5G04K,"Vinyl,MP3 Music,Audio CD",18,4.8,Monolith,2014,
Agathodaimon,B002MT3D4M,"Audio CD,MP3 Music",18,4.8,Phoenix,2009,
Pagan Rites,B001B8139W,"Audio CD,MP3 Music,Audio CD,Vinyl",18,4.8,Pagan Rites,1996,
Funeral Mist,B000JFY0WK,"Audio CD,MP3 Music",18,4.8,Devilry,2008,
Sarcofago,B00000IJUH,"Audio CD,Vinyl",18,4.8,I.N.R.I.,1999,
Dying Fetus,B004EMLZ3G,"Audio CD,MP3 Music",46,4.6,Grotesque Impalement,2011,
Goatwhore,B0000AZKMS,"Audio CD,MP3 Music",46,4.6,Funeral Dirge for the Rotting Sun,2005,
Shadows Fall,B0002VAKK2,"Audio CD,MP3 Music,Vinyl",207,4.5,The War Within,2012,
Black Sabbath,B000000QHE,"Audio CD,Audio, Cassette",204,4.5,Forbidden,1995,
Paradise Lost,B000FGGES6,"Audio CD,MP3 Music,Vinyl",197,4.5,Shades of God,2006,
Six Feet Under,B001G4C9OY,"Audio CD,MP3 Music,Vinyl",45,4.6,Death Rituals,2008,
Immolation,B00HQUQPX8,"Audio CD,MP3 Music,Vinyl",45,4.6,Harnessing Ruin,2014,
Six Feet Under,B000O3C54C,"Audio CD,MP3 Music,Vinyl",45,4.6,Commandment,2008,
