artist,asin,media,review_count,star_rating,title,year
Iron Maiden,B000024JL3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",626,4.6,X-Factor,2003
Extreme,B00DSSXN46,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",617,4.6,Pornograffiti,2017
Velvet Underground,B07PXMG2MW,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",616,4.6,White Light/White Heat 45th Anniversary Exclusive Opaque Turquoise Condition VG+/NM,
Black Sabbath,B000024DJD,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",608,4.6,Dehumanizer,2012
Megadeth,B005LRWRZ8,"Audio CD,MP3 Music,Vinyl",596,4.6,TH1RT3EN,2011
Deep Purple,B00JC16E58,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",594,4.6,Shades of Deep Purple: Mono,2014
Red Hot Chili Peppers,B000078DOI,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",589,4.6,Mother's Milk,2003
Uriah Heep,B0001EMVZ2,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",569,4.6,Sweet Freedom,2004
Nightwish,B000FAOAGU,"Audio CD,MP3 Music",569,4.6,Highest Hopes-The Best of Nightwish,2007
Steel Panther,B00HUGK9L2,"Audio CD,Vinyl",571,4.6,All You Can E \,2014
Alice Cooper,B000002KE5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",563,4.6,School's Out,1988
Black Star Riders,B00C25TCZ0,"Audio CD,MP3 Music,Vinyl",557,4.6,All Hell Breaks Loose,2013
Ahab,B0184UJXO6,"Audio CD,MP3 Music,Vinyl",57,4.7,The Boats of the Glen Carrig,2022
Iron Savior,B005UKI1QK,"Audio CD,Vinyl",57,4.7,The Landing,2012
Narnia,B01GQ7OPQ0,"Audio CD,MP3 Music,Vinyl",57,4.7,Narnia,2016
Hate Eternal,B00WOFONS4,"Vinyl,MP3 Music,Audio CD",57,4.7,King of All Kings,2015
As Blood Runs Black,B000FBFTGE,"Audio CD,MP3 Music",57,4.7,Allegiance,2013
Project 86,B008A5H6AO,"Audio CD,MP3 Music",57,4.7,Wait for the Siren,2012
Riot,B073T13SGC,"Audio CD,Vinyl",57,4.7,Army of One,2017
Chrome Dreams - CD Audio Series,B01K6BZ0IO,Vinyl,57,4.7,The Great Southern Outtakes,2016
Kissin' Dynamite,B007XT7VM6,"Audio CD,MP3 Music",57,4.7,Steel of Swabia,2012
Thunder,B00EIGV7CW,"Audio CD,MP3 Music",57,4.7,Live at Donington,2013
Warbringer,B005H1SENW,"Audio CD,MP3 Music",57,4.7,Worlds Torn Asunder,2012
Dark Funeral,B000056T93,"Audio CD,MP3 Music",57,4.7,In the Sign,2001
Kiss,B000005RYK,"Audio CD,Vinyl",547,4.6,Kiss - Greatest Hits,2005
Aerosmith,B0001FT2F8,"Audio CD,MP3 Music",546,4.6,Honkin' On Bobo,2004
Impending Doom,B003NAQ6YI,"Audio CD,MP3 Music",30,4.8,There Will Be Violence,2010
Kittie,B00005RD96,"Audio CD,Vinyl",30,4.8,Oracle,2001
Symphony X,B001FEO6MS,Audio CD,30,4.8,Paradise Lost 5.1,2012
Eyehategod,B000FGG6XY,"Audio CD,MP3 Music,Vinyl",30,4.8,Dopesick,2012
Swedish Hitz Goes Metal,B004YVVIFW,Audio CD,30,4.8,Swedish Hitz Goes Metal,2011
Larry Miller,B00CLP82DY,"Audio CD,MP3 Music",30,4.8,Live & Outlawed,2013
Galneryus,B01N6NSL99,"Vinyl,MP3 Music,Audio CD",30,4.8,Phoenix Rising Ltd. Ed. clear,2017
Die Apokalyptischen Reiter,B01G3QT26M,"Audio CD,MP3 Music,Vinyl",30,4.8,All You Need Is Love: Have A Nice Trip,2016
Nitrogods,B00NAILCT2,"Audio CD,MP3 Music,Vinyl",30,4.8,Rats & Rumours,2014
Lofofora,B00LNCWI18,"Vinyl,MP3 Music,Audio CD",30,4.8,L'epreuve Du Contraire,2014
Within Temptation,B00OAIHF1A,"Audio CD,MP3 Music",541,4.6,Let Us Burn: Elements & Hydra Live in Concert,2014
Steve Hackett,B00AO7M5OS,"Audio CD,MP3 Music,Vinyl",536,4.6,Genesis Revisited,2013
Deep Purple,B000026KG7,"Audio CD,MP3 Music,Vinyl",528,4.6,Deep Purple,2004
Kiss,B000001EXR,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",533,4.6,Carnival of Souls: The Final Sessions,1997
Aerosmith,B005I735Z2,Audio CD,533,4.6,Essential,2011
Gene Simmons,B000G1TOMI,"Vinyl,Audio CD,Audio, Cassette",526,4.6,Gene Simmons,2006
Trivium,B00EO4SBSG,"Audio CD,Audio CD",530,4.6,Vengeance Falls,2013
Michael Schenker,B07892RBS2,"Audio CD,Vinyl",522,4.6,Resurrection, | 
Blue Murder,B00BSIOOM8,"Audio CD,MP3 Music,Vinyl",524,4.6,Blue Murder,2013
Michael Schenker Fest,B0788FL2ZK,"Audio CD,Audio CD,Vinyl",522,4.6,Resurrection (Limited Digipack),
Black Label Society,B00D7DTRWY,"Audio CD,MP3 Music,Vinyl",518,4.6,CATACOMBS OF THE BLACK VATICAN,2014
Scorpions,B0000073NK,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",514,4.6,Virgin Killer (ger),1999
Garbage,B008BO8GVC,"MP3 Music,Audio CD",515,4.6,Not Your Kind Of People (2 LP + CD),2012
Ace Frehley,B01BMS3MS0,"Audio CD,MP3 Music,Vinyl",507,4.6,ORIGINS 1,2016
The Calling,B00005K9T9,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",503,4.6,Camino Palmero,2001
Aerosmith,B00006GO9N,Audio CD,496,4.6,O Yeah: Ultimate Aerosmith Hits Stereo,2002
Scorpions,B0000261N4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",492,4.6,Lonesome Crow Remastered,2002
Scorpions,B00CETJ8BW,Audio CD,483,4.6,Wind of Change: Best of,2013
Rainbow,B00000J2SP,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",485,4.6,Difficult To Cure Remastered,1999
Deep Purple,B000B9UDFM,"Audio CD,MP3 Music,Vinyl",481,4.6,Rapture of the Deep,2006
"IIZUKA,TAKASHI & JUN SENOUE",B0788XWK6V,"Vinyl,MP3 Music,Audio CD",56,4.7,SONIC ADVENTURE Original Soundtrack,2018
Harry Gregson-Williams,B00005QYGZ,Audio CD,56,4.7,Metal Gear Solid 2: Sons of Liberty, | 
Lionheart,B019CFYEUA,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",56,4.7,Love Don't Live Here,2016
Winterfylleth,B079F9KHTC,"Audio CD,MP3 Music,Vinyl",56,4.7,The Hallowing Of Heirdom,2018
Månegarm,B01IAN08K0,"Audio CD,MP3 Music,Vinyl",56,4.7,Manegarm,2022
Incantation,B0057OOPV4,"Audio CD,MP3 Music,Audio, Cassette",56,4.7,Mortal Throne of Nazarene,2011
Dool,B01MTZ0PQU,"Audio CD,MP3 Music,Vinyl",56,4.7,Here Now There Then,2017
Marduk,B06XDS2H89,"Vinyl,MP3 Music,Audio CD",56,4.7,Opus Nocturne Ltd. Ed.,2017
Alter Bridge,B0037KVHAM,Audio CD,56,4.7,Live from Amsterdam,2011
Def Leppard,B00006AWKG,Audio CD,476,4.6,X,2002
Aerosmith,B0014YVCBC,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",473,4.6,Just Push Play,2008
Peter Criss,B000001ELH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",475,4.6,Peter Criss Remastered,1997
Scorpions,B0000073NC,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",469,4.6,Fly to the Rainbow,1999
Thin Lizzy,B00E3Q71WM,"Audio CD,MP3 Music,Vinyl",471,4.6,Renegade,2013
Avenged Sevenfold,B000063147,"Audio CD,MP3 Music,Vinyl",467,4.6,Sounding the Seventh Trumpet,2002
Deep Purple,B00LWIKBTE,"Vinyl,MP3 Music,Audio CD",468,4.6,Paris 1975,2014
Machine Head,B005C5A66G,"Audio CD,Vinyl",462,4.6,Unto The Locust,2011
Europe,B00TYMIERG,"Audio CD,MP3 Music,Vinyl",453,4.6,War of Kings,2015
Kiss,B0006Z2LBA,Audio CD,449,4.6,Gold,2005
Queensrÿche,B0144R8NQW,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",453,4.6,Condition Human,2015
Dokken,B000002H2C,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",452,4.6,Tooth & Nail,1990
Thin Lizzy,B000O590I4,"Audio CD,MP3 Music,Vinyl",452,4.6,Vagabonds of the Western World,2010
Dio,B001AUKUTU,"Audio CD,Audio CD",447,4.6,Dream Evil,1987
Mastodon,B0036ZKLBE,"Vinyl,MP3 Music,Audio CD",446,4.6,Remission Ogv,2010
Europe,B07896QS6M,"Audio CD,MP3 Music,Vinyl",449,4.6,Walk The Earth,2018
Theory of a Deadman,B00KJH2016,"Vinyl,MP3 Music,Audio CD",451,4.6,Savages,2014
Whitesnake,B0013SJ3RO,"Audio CD,Audio CD",449,4.6,Good to Be Bad,2010
Black Star Riders,B01N8VSW3H,"Audio CD,MP3 Music,Vinyl",439,4.6,Heavy Fire,2017
Kiss,B002MR1J72,Audio CD,441,4.6,Sonic Boom,2009
Scorpions,B005Q9SORQ,"Vinyl,MP3 Music,Audio CD",439,4.6,Comeblack,2011
Staind,B001B94K14,"Audio CD,Audio CD",431,4.6,Illusion of Progress,2008
Def Leppard,B000001EMN,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",424,4.6,Slang,1996
Black Country Communion,B003VY8PYK,"Vinyl,MP3 Music,Audio CD",423,4.6,Black Country,2010
Zakk Wylde,B01BP2Q802,"Audio CD,MP3 Music,Vinyl",422,4.6,BOOK OF SHADOWS II,2016
P.O.D.,B00005V530,"Audio CD,MP3 Music,Audio, Cassette",425,4.6,Satellite - Bonus Version,2008
Transatlantic,B002OQYVJE,"Audio CD,Vinyl",419,4.6,Whirlwind,2009
Blind Guardian,B00PG8ZWPE,"Audio CD,Vinyl",425,4.6,Beyond the Red Mirror Mediabook,2015
Britny Fox,B0012GMXJC,"Audio CD,MP3 Music",414,4.6,The Best of Britny Fox,2008
Lita Ford,B0002DD68S,"Audio CD,MP3 Music",55,4.7,Platinum & Gold Collection,2004
Destruction,B077T6FSDP,"Audio CD,MP3 Music,Vinyl",55,4.7,Infernal Overkill,2018
Kiss,B000ICLT5A,"Audio CD,MP3 Music",55,4.7,20th Century Masters: Millennium Collection 3 - Kiss,2006
Nocturnal Rites,B07476ZV1N,"Audio CD,MP3 Music,Vinyl",55,4.7,Phoenix,2017
Poison,B0000A5A0I,"Audio CD,MP3 Music",55,4.7,Best of Ballads & Blues,2003
Iron Maiden,B00GZ3RRZW,"Audio CD,Vinyl",55,4.7,Piece of Mind,2014
A Killer's Confession,B06WWLCY5G,"Audio CD,MP3 Music,Vinyl",55,4.7,Unbroken,2017
Sikth,B06XY421SB,"Audio CD,MP3 Music,Vinyl",55,4.7,The Future In Whose Eyes ?,2017
Wilson,B00XP5NO96,"Audio CD,MP3 Music,Vinyl",55,4.7,Right To Rise,2015
Stick to Your Guns,B00RB5EBPM,"Audio CD,MP3 Music,Vinyl",55,4.7,Disobedient,2015
Hypocrisy,B000AA4LPU,"Audio CD,MP3 Music",55,4.7,Virus,2005
Perkele,B01LYBBE86,"Audio CD,MP3 Music,Vinyl",55,4.7,Best From The Past,2016
Epica,B00IMKDYIK,"Audio CD,Vinyl",416,4.6,Quantum Enigma,2014
Deep Purple,B000025JJ4,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",415,4.6,The Battle Rages On,1993
Deep Purple,B000026KGC,"Audio CD,Vinyl,Audio, Cassette",404,4.6,Book of Taliesyn,2000
Death Angel,B000000OZH,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",400,4.6,Act III,1996
Helloween,B01621Q3JW,"Vinyl,Audio CD,Audio, Cassette",400,4.6,Time of the Oath,2015
Airbourne,B00342URJ0,"Audio CD,MP3 Music,Vinyl",397,4.6,No Guts No Glory,2010
Dream Theater,B000002HPT,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",399,4.6,Falling Into Infinity,2012
Asking Alexandria,B074P9VMP7,"Vinyl,MP3 Music,Audio CD",395,4.6,From Death To Destiny,2017
Lacuna Coil,B0061TQBRK,"Audio CD,MP3 Music,Vinyl",392,4.6,Dark Adrenaline,2012
Nazareth,B0039VHWG2,"Audio CD,Vinyl,Audio, Cassette",392,4.6,Nazareth - Greatest Hits,2010
Wolfmother,B002N15LFS,"Vinyl,MP3 Music,Audio CD",394,4.6,Cosmic Egg,2009
Black Sabbath,B0002XMF5S,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",388,4.6,Seventh Star,2009
Baroness,B007XNAOPI,"Vinyl,MP3 Music,Audio CD",382,4.6,Yellow and Green,2012
Anthem,B0009I8W08,Audio CD,20,4.9,Domestic Booty,2005
Ministry,B01M002DA9,Vinyl,20,4.9,Trax! Rarities,", et al."
Midnight,B017DXCQX0,"Audio CD,MP3 Music,Vinyl",20,4.9,Shox of Violence,2017
Floater,B000001HKY,"Audio CD,MP3 Music",20,4.9,Sink,1997
Freedom Call,B000O77Q3I,"Audio CD,MP3 Music",20,4.9,Dimensions,2007
HELL IN THE CLUB,B018RCJDKA,"Audio CD,MP3 Music,Vinyl",20,4.9,Shadow of the Monster,2016
The Obsessed,B075SDK3P4,"Vinyl,MP3 Music",20,4.9,The Obsessed,2017
UNPROCESSED,B079ZV79B2,"Audio CD,MP3 Music",20,4.9,Covenant,2018
Portal,B000VBGIXQ,"Audio CD,MP3 Music,Vinyl",20,4.9,Outre',2007
Firewolfe,B005ERWTTE,"Audio CD,MP3 Music",20,4.9,FireWolfe,2011
Falkenbach,B004BBQ2HE,"Audio CD,MP3 Music,Vinyl",20,4.9,Tiurida,2016
Imperanon,B0001YNKBQ,"Audio CD,MP3 Music",20,4.9,Stained,2004
Sonata Arctica,B00006JY8Y,"Audio CD,Audio CD",20,4.9,Songs Of Silence: Live In Tokyo,2010
Wintersun,B00902MCVY,Audio CD,379,4.6,Time I,2012
Lacuna Coil,B000EGCVJS,"Audio CD,MP3 Music,Vinyl",379,4.6,Karmacode,2006
KISS,B000KJU1MS,DVD,376,4.6,"Kissology, Vol. 1: 1974-1977",
KISS,B000IOM0YM,DVD,376,4.6,Kiss - Kissology - Volume 1 (1974-1977) [DVD],
Scorpions,B00R6YFWXS,Audio CD,376,4.6,Return to Forever,2015
Mr. Bungle,B00LMNO690,"Vinyl,MP3 Music,Audio CD",374,4.6,Disco Volante,2014
Budgie,B000005RDY,"Audio CD,Vinyl",374,4.6,The Best Of Budgie,1999
Red,B009XJVK1W,"Audio CD,MP3 Music",374,4.6,Release The Panic,2013
Akercocke,B0736JSLTW,"Audio CD,MP3 Music,Vinyl",54,4.7,Renaissance In Extremis,2017
Candlemass,B000R4S6EG,"Audio CD,MP3 Music,Vinyl",54,4.7,King Of The Grey Islands,2012
Torche,B00QSV4NSU,"Audio CD,MP3 Music,Vinyl",54,4.7,Restarter,2015
Gwar,B00005R8EE,"Audio CD,MP3 Music",54,4.7,Violence Has Arrived,2001
VENOM,B075346MHD,"Audio CD,Vinyl",54,4.7,Assault,2017
Shining,B01I0SAUOY,"Vinyl,MP3 Music,Audio CD",54,4.7,Redefining Darkness,2016
Snapcase,B000000IGC,"Vinyl,MP3 Music,Audio CD",54,4.7,Progression Through Unlearning,2012
Evildead,B00002MYDW,"Audio CD,MP3 Music,Audio CD,Vinyl",54,4.7,Annihilation of Civilization,2010
MONUMENT,B01E7ZO9VO,"Audio CD,MP3 Music,Vinyl",54,4.7,Hair Of The Dog,2016
Hair Of The Dog (Rock),B012PWHABW,"Vinyl,MP3 Music,Audio CD",54,4.7,Hair of the Dog,2016
Conan,B00H927GF4,"Vinyl,MP3 Music,Audio CD",54,4.7,Blood Eagle,2014
Gamma Ray,B009SX9IGW,"Audio CD,MP3 Music",54,4.7,Live - Skeletons & Majesties,2012
Zebrahead,B000EWBCHY,"Audio CD,MP3 Music",54,4.7,Broadcast to World,2008
Extreme,B000002G0P,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",367,4.6,III Sides to Every Story,1992
Helloween,B00UWITUHY,"Audio CD,MP3 Music,Vinyl",368,4.6,My God-Given Right,2015
Nazareth,B003IODNHM,"Audio CD,Vinyl,Audio, Cassette",363,4.6,No Mean City,2010
Children of Bodom,B000B6OFNQ,"Vinyl,MP3 Music,Audio CD",351,4.6,Are You Dead Yet?,2009
Fleshkiller,B073XQSVNG,"Audio CD,MP3 Music,Vinyl",29,4.8,Awaken,2017
Frantic Amber,B01N80SWR0,"Audio CD,MP3 Music,Vinyl",29,4.8,Burning Insight,2021
Melvins,B000001BDZ,"Audio CD,MP3 Music,Vinyl",29,4.8,Joe Preston,1993
Pyogenesis,B01N9JRL4Y,"Audio CD,MP3 Music,Vinyl",29,4.8,A Kingdom To Disappear,2017
Wildness,B076639JMK,Audio CD,29,4.8,Wildness,2018
TO THE RATS & WOLVES,B01952RYKW,"Audio CD,MP3 Music",29,4.8,Neverland,2016
Nile,B003D1IDGG,"Vinyl,MP3 Music,Audio CD",29,4.8,In The Beginning,2017
Highasakite,B01DBXC4U6,"Vinyl,Audio CD",29,4.8,Camp Echo,2016
Shining,B019RS2ESG,"Vinyl,MP3 Music,Audio CD",29,4.8,One One One,2017
Samael,B000AAVEUK,"Audio CD,MP3 Music,Audio, Cassette",29,4.8,Samael,2001
Papa Roach,B000066S03,"Audio CD,MP3 Music,Vinyl",347,4.6,Lovehatetragedy,2002
Alice Cooper,B000006XSE,"Audio CD,MP3 Music,Audio CD,Vinyl",349,4.6,Muscle of Love,1998
Def Leppard,B00000J7Q8,"Audio CD,Audio, Cassette",343,4.6,Euphoria,1999
Staind,B0009X777W,"Audio CD,MP3 Music",344,4.6,Chapter V,2005
Alice Cooper,B004KBSQWE,"Audio CD,MP3 Music,Vinyl",345,4.6,Along Came a Spider 2011 Edition,2011
Alice Cooper,B000002PH5,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",346,4.6,Raise Your Fist & Yell,1990
Unheilig,B016LJETBE,"Audio CD,MP3 Music,Vinyl",342,4.6,Mtv Unplugged 'Unter,2015
Bruce Dickinson,B00005OBSG,"Audio CD,MP3 Music",337,4.6,Best of Bruce Dickinson,2008
Ministry,B078D686LV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",339,4.6,Amerikkkant,2018
Bon Jovi,B00000I07O,"Audio CD,MP3 Music,Audio, Cassette",335,4.6,7800 Fahrenheit Remastered,1999
Angel Witch,B003IBFP3K,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",337,4.6,Angel Witch,2010
Pop Evil,B0771WHS6Z,"Vinyl,MP3 Music,Audio CD",332,4.6,POP EVIL,2018
Machine Head,B0000D96NW,Audio CD,332,4.6,Through the Ashes of Empires,2003
Iced Earth,B0000CAXVR,Audio CD,334,4.6,Glorious Burden,2004
Paradise Lost,B073MG64WH,"Audio CD,MP3 Music,Vinyl",330,4.6,Medusa,2017
Whitesnake,B000NOKERM,"Audio CD,Vinyl,Audio, Cassette",330,4.6,"Whitesnake, 20th Anniversary, 1987-2007",2007
Danger Danger,B0012GMXWY,"Audio CD,MP3 Music,Audio, Cassette",329,4.6,Screw It!,2008
Bethlehem,B000066RLN,"Audio CD,Vinyl",53,4.7,Say Something Nasty,2002
Sleeping Romance,B0759YB85N,"Audio CD,MP3 Music",53,4.7,Alba,2022
Dio,B000095IUL,Audio CD,327,4.6,Collection,2003
COLD STARES,B06XW9G2L4,"Audio CD,MP3 Music,Vinyl",53,4.7,Head Bent,2017
Tankard,B0727ZCTFS,"Audio CD,MP3 Music",53,4.7,One Foot In The Grave,2017
Rob Zombie,B003XUKVXU,"Audio CD,MP3 Music,Vinyl",327,4.6,Hellbilly Deluxe 2,2010
Witchcraft,B008RZF2M6,"Vinyl,MP3 Music,Audio CD",53,4.7,Firewood,2018
Bobaflex,B00F4DQLGK,"Audio CD,MP3 Music",53,4.7,Charlatan's Web,2013
The Wild!,B01N5HRIYD,"Audio CD,MP3 Music,Vinyl",53,4.7,Wild At Heart,2017
Ihsahn,B075GG2MMM,"Audio CD,MP3 Music,Vinyl",53,4.7,The Adversary,2017
Sky Eats Airplane,B000XFZT12,"Audio CD,MP3 Music,Vinyl",53,4.7,Everything Perfect on the Wrong Day,2007
Nitzer Ebb,B0000245ES,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",53,4.7,Belief,1989
Judas Priest,B01M0WL8X6,"Audio CD,Vinyl,Audio, Cassette",53,4.7,Best of Judas Priest,2016
EMPYRIUM,B009LIRO9M,"Audio CD,MP3 Music,Vinyl",53,4.7,Songs Of Moors and Misty Fields,2012
Unleashed,B00T63YBPM,"Audio CD,MP3 Music,Vinyl",53,4.7,Dawn of the Nine,2015
Ghost Brigade,B00NB2BXX2,"Audio CD,MP3 Music,Vinyl",53,4.7,Iv-One with the Storm,2014
"FREHLEY,ACE",B00K7NRT2M,Audio CD,53,4.7,Ace Frehley: German Version,2014
Magnus Karlsson,B00C7NS5R8,"Audio CD,MP3 Music",53,4.7,Magnus Karlsson's Free Fall,2013
Vader,B0023P7ZIK,"Vinyl,MP3 Music,Audio CD",53,4.7,Beast,2010
Chickenfoot,B01MY2YE5P,"Audio CD,MP3 Music",326,4.6,Best + Live,2017
Testament,B075VWT7HG,"Audio CD,MP3 Music,Vinyl",323,4.6,Demonic,2018
The Cult,B0072IVGQA,"Audio CD,MP3 Music,Vinyl",324,4.6,Choice of Weapon,2012
Opeth,B00004YYWJ,"Audio CD,MP3 Music,Vinyl",318,4.6,Morning Rise,2008
Kxm,B00IY26LWM,"Audio CD,MP3 Music,Vinyl",318,4.6,KXM,2014
Motley Crue,B00070QL7E,Audio CD,314,4.6,"Red, White, & Crue",2005
Machine Head,B00000JLC4,"Audio CD,MP3 Music,Vinyl",317,4.6,Burning Red,1999
The Darkness,B000BP86OG,"Audio CD,Audio CD",315,4.6,One Way Ticket to Hell & Back,2005
Aerosmith,B00000EGMI,"Audio, Cassette,Audio CD",314,4.6,Greatest Hits,
Elf,B006PHN0PE,"Vinyl,MP3 Music,Audio CD",314,4.6,Elf,1972
Ugly Kid Joe,B000001DVV,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",312,4.6,America's Least Wanted,1994
Survivor,B00E7FSNO4,"Audio CD,Vinyl,Audio, Cassette",308,4.6,Eye of the Tiger,2013
Rainbow,B00000J2SR,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",306,4.6,Bent Out Of Shape,1999
Morbid Angel,B004TVVYC4,"Audio CD,Audio CD",306,4.6,Domination,2011
Skunk Anansie,B000024NV3,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",306,4.6,Stoosh,1996
Helloween,B01CZ7OKTM,"Audio CD,MP3 Music",303,4.6,Ride the Sky: Very Best of 1985-1998,2016
Symphony X,B004WOJ9E8,"Audio CD,Vinyl",301,4.6,Iconoclast,2012
BASK,B072NZDW74,"Audio CD,MP3 Music,Vinyl",15,5,Ramble Beyond,2017
Perfume,B00295R0XY,"Audio CD,MP3 Music",302,4.6,Triangle,2009
Irreversible Mechanism,B01MEDIG6K,"Vinyl,MP3 Music,Audio CD",15,5,Infinite Fields,2017
NEWTOWN NEUROTICS,B011A2A7SQ,Audio CD,15,5,Triumph Over Adversity,2015
Saturnus,B000FBFZDQ,"Audio CD,MP3 Music,Vinyl",15,5,Veronika Decides to Die,2009
Motley Crue,B00004TQRT,"Audio CD,Audio CD",300,4.6,New Tattoo,2000
Helloween,B01IN27ICO,"Audio CD,MP3 Music,Vinyl",298,4.6,Keeper Of The Seven Keys: The Legacy,2016
Kiss,B000005RY7,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",295,4.6,Killers,1998
Deep Purple,B00000I5LW,Audio CD,52,4.7,Shades 1968-1998,1999
Carcass,B01LXPK1G0,Audio CD,52,4.7,Best Of Carcass,2016
"VAN ZANT,JOHNNY",B008B0WOFU,"Audio CD,Vinyl,Audio, Cassette",52,4.7,Round Two,2012
Iron Savior,B076ML97CT,"Audio CD,MP3 Music,Vinyl",52,4.7,Reforged - Riding On Fire,2017
Chthonic,B0055542XG,"Audio CD,MP3 Music",52,4.7,Takasago Army,2011
Redemption,B0009ML21A,"Audio CD,MP3 Music",52,4.7,The Fullness Of Time,2005
Agalloch,B01G8VPAQI,"Audio CD,Vinyl",52,4.7,Pale Folklore Remastered,2016
Hanoi Rocks,B01L1P2FGE,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",52,4.7,Oriental Beat,2017
Arkona,B0019TH4SM,"Audio CD,MP3 Music",52,4.7,Ot Serdca K Nebu,2022
Sleepytime Gorilla Museum,B01MFXJQGH,"Vinyl,MP3 Music,Audio CD",52,4.7,Of Natural History,2017
Fit for an Autopsy,B00D2YCLK8,"Audio CD,MP3 Music,Vinyl",52,4.7,Hellbound,", et al."
Heaven Shall Burn,B00024I380,"Audio CD,MP3 Music",52,4.7,Antigone,2012
ASP,B01AVNG7CU,Audio CD,52,4.7,Verfallen Folge 2: Fassaden,2016
Crashdïet,B000AA7EE0,"Audio CD,MP3 Music",52,4.7,Rest in Sleaze,2005
Pop Evil,B00YOHFXE8,"Vinyl,MP3 Music,Audio CD",291,4.6,UP,2015
Myrkur,B073GN6V3H,"Audio CD,MP3 Music,Vinyl",292,4.6,Mareridt,2017
Kamelot,B003AXCB06,"Audio CD,Audio CD",290,4.6,Epica,2011
Children of Bodom,B00BX3KZAS,"Audio CD,MP3 Music,Vinyl",285,4.6,Halo of Blood,2013
Dimmu Borgir,B003XRZZFM,"Audio CD,MP3 Music,Vinyl",285,4.6,Abrahadabra,2010
David Lee Roth,B00000345P,"Audio CD,Audio, Cassette",282,4.6,The Best,1997
Led Zeppelin,B00002SSRG,"Audio CD,Vinyl,Audio, Cassette",282,4.6,"Early Days: The Best of Led Zeppelin, Vol. 1",1999
Killswitch Engage,B0027LZ0GY,"Audio CD,MP3 Music",281,4.6,Killswitch Engage,2009
Deep Purple,B00R3KLXYM,"Vinyl,Audio CD",282,4.6,Long Beach 1971,2015
Whitesnake,B000F3T7R4,Audio CD,281,4.6,Trouble,2006
The Cult,B00005IBYZ,"Audio CD,MP3 Music,Audio, Cassette",279,4.6,Beyond Good and Evil,2001
Aerosmith,B00000DF8V,"Audio CD,MP3 Music,Audio, Cassette",280,4.6,A Little South of Sanity,1998
Alice Cooper,B000006XSC,"Audio CD,MP3 Music,Vinyl",278,4.6,Flush the Fashion,1999
Kix,B00KYQS520,"Audio CD,MP3 Music",275,4.6,Rock Your Face Off,2014
Uriah Heep,B003DTG8G0,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",271,4.6,Live '73 Expanded,2010
Helloween,B000E8NQN6,"Audio CD,Vinyl,Audio, Cassette",271,4.6,Chameleon,2008
Michael Schenker Fest,B07STGYCVH,"Audio CD,Vinyl",273,4.6,"Revelation feat. Gary Barden, Graham Bonnet, Robin McAuley, Doogie White, Ronnie Romero DIGI",2019
Sevendust,B00B1I1BE4,"Audio CD,MP3 Music,Vinyl",271,4.6,Black Out The Sun,2013
Down,B00IU6HQBW,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",270,4.6,Down IV Part II,2014
Riverside,B002QEISMA,"Audio CD,MP3 Music,Vinyl",270,4.6,Anno Domini High Definition,2009
Deathstars,B005Q6LGJ2,"Audio CD,MP3 Music",51,4.7,Greatest Hits on Earth,2013
Razor,B00UUXT52G,"Audio CD,MP3 Music,Vinyl",51,4.7,Open Hostility,2015
Shakra,B00IX5WQ10,"Audio CD,MP3 Music",51,4.7,33 Best of Shakra,2014
