artist,asin,media,review_count,star_rating,title,year
Sepultura,B08BQLS991,Vinyl,12,5,Castle Manifest - Live at Donington 1994 TV Broadcast,
Destruction,B08761CNTK,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",30,4.7,Live Without Sense 7,2020
Falkenbach,B099P4JWSJ,"Vinyl,MP3 Music,Audio CD",12,5,...en their medh riki fara...,2021
Bal Sagoth,B09MFWDDF3,"Vinyl,MP3 Music,Audio CD",30,4.7,The Power Cosmic,2022
BORKNAGAR,B08Y49J2YQ,"Audio CD,Vinyl",12,5,Urd,2021
Aeternus,B08327W17N,"Audio CD,MP3 Music,Vinyl",20,4.8,...And so the night became,2020
Taake,B07KCFYDSJ,Vinyl,15,4.9,7 Fjell,2019
Unanimated,B07D51Y7HF,"Audio CD,MP3 Music,Vinyl",20,4.8,Annihilation,2018
ANAAL NATHRAKH,B08DBRTTJ9,Vinyl,15,4.9,Endarkenment,2020
Incantation,B096CX44JR,"Audio CD,MP3 Music,Vinyl",20,4.8,Primordial Domination,2021
Wintersun,B07L9KTLCT,"Audio CD,MP3 Music,Vinyl",12,5,Live At Tuska Festival 2013 [Import],
Wintersun,B009YCMCWE,"Audio CD,MP3 Music,Audio CD",12,5,Wintersun - Time,
Various Artists,B008LXPF12,Audio CD,12,5,Death Is Just the Beginning 2,", et al."
Enslaved,B007RTSVNK,"Vinyl,MP3 Music,Audio CD",60,4.6,Below The Lights,
Dodheimsgard,B0BMMG5Q8H,"Vinyl,MP3 Music,Audio CD",29,4.7,Supervillain Outcast,2023
EMPYRIUM,B00VFZWTYE,"Vinyl,MP3 Music,Audio CD",29,4.7,A Wintersunset,2019
Deathspell Omega,B008ILZRCY,"MP3 Music,Audio CD",29,4.7,Drought,
Mayhem,B07MCW514D,"Audio CD,MP3 Music,Vinyl",55,4.6,Live In Sarpsborg,2019
Einherjer,B08PZW757K,"Audio CD,Vinyl",55,4.6,North Star,2022
Wolves in the Throne Room,B07G1XX2FG,"Vinyl,MP3 Music,Audio CD",55,4.6,Black Cascade,2018
Dimmu Borgir,B07KZGKXL6,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",55,4.6,Godless Savage Garden,2019
Destruction,B001MNRWIW,"Audio CD,Audio CD",55,4.6,Thrash Anthems ed. Ltda.,
Necrophobic,B0B6PZNZSX,"Audio CD,MP3 Music,Vinyl",53,4.6,The Nocturnal Silence 2022,2022
ULVER,B07J35TBJT,"Vinyl,MP3 Music,Audio CD",53,4.6,Sic Transit Gloria Mundi,2019
Belphegor,B07DY3ZGDG,"Audio, Cassette,MP3 Music,Audio CD",53,4.6,Blood Magick Necromance Grey,2018
IMPENDING DOOM,B00CP4RZEI,"Audio CD,MP3 Music",28,4.7,Hellbent,2022
Hecate Enthroned,B07KLFLZ6M,"Audio CD,MP3 Music,Vinyl",28,4.7,Embrace of the Godless Aeon,2019
King Diamond,B00ACBPJHQ,Vinyl,28,4.7,"No Presents For Christmas Exclusive RSD 12"" Picture Disc by King Diamond",2012
Samael,B07NRHS6KC,"Vinyl,MP3 Music,Audio CD",28,4.7,Worship Him Ltd. Ed. Gold,2019
Abigor,B07TJKCKDY,"Vinyl,MP3 Music,Audio CD",19,4.8,Hollenzwang: Chronicles Of Perdition,2019
Gates Of Ishtar,B0B2TRCX9T,"Audio CD,MP3 Music,Vinyl",19,4.8,At Dusk And Forever,2022
Emperor,B07QLSJBFC,Vinyl,52,4.6,Reverence Blue,2019
Goatwhore,B07J3B7F48,"Vinyl,MP3 Music,Audio CD",52,4.6,A Haunting Curse,2019
Dark Fortress,B082PQH31H,"Audio CD,MP3 Music,Vinyl",51,4.6,Spectres from the Old World,2020
Bathory,B09MFWDDF2,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",331,4.5,Blood Fire Death,2022
Urfaust,B07C74SY77,"Audio CD,MP3 Music,Vinyl",27,4.7,The Constellatory Practice,2018
Leviathan,B07D4ZP9P4,"Vinyl,MP3 Music,Audio CD",27,4.7,Howl Mockery at the Cross,2018
Armagedda,B088N7VB4W,"Audio CD,MP3 Music,Vinyl",27,4.7,Svindeldjup Attestup,2020
Drudkh,B07S3DBD54,"Vinyl,MP3 Music,Audio CD",27,4.7,Forgotten Legends Ltd. transparent,2019
Vital Remains,B00004WR9J,"Vinyl,MP3 Music,Audio CD",27,4.7,Dawn of the Apocalypse [Import anglais],
Witchery,B07PBD8QN3,"Audio CD,MP3 Music,Vinyl",49,4.6,I Am Legion,2019
Witchery,B0B19R249X,"Audio CD,Vinyl",49,4.6,Nightside,2022
Arcturus,B09PZ8HMSR,"Audio CD,MP3 Music,Vinyl",49,4.6,La Masquerade Infernale,2022
SAMAEL,B095T5GB7H,"Audio CD,MP3 Music,Vinyl",49,4.6,Passage,2021
Samael,B07NBPY58C,"Audio CD,Vinyl",49,4.6,Solar Soul 2007,2022
Enslaved,B083XVF23B,"Audio CD,Vinyl",14,4.9,Mardraum,2020
Katatonia,B0B8JSNJ5X,"Vinyl,MP3 Music,Audio CD",14,4.9,The Great Cold Distance,2022
Gehennah,B08TRJMG62,"Vinyl,MP3 Music",14,4.9,Adimiron Black,2021
Einherjer,B07HPYF1X9,"Audio CD,Vinyl",14,4.9,Norrone Spor,2018
Nattefrost,B00CA37EPE,"MP3 Music,Audio CD",14,4.9,Blood & Vomit,2004
Lita Ford,B09NH3GSX1,"Audio CD,Vinyl",48,4.6,Live & Deadly,2022
Bethlehem,B0B5NGJH9J,"Vinyl,MP3 Music,Audio CD",48,4.6,Dictius Te Necare,2022
Celtic Frost,B000A214S0,"Audio CD,Audio CD,Vinyl",48,4.6,Cold Lake,1988
Unanimated,B085KT873Y,"Vinyl,MP3 Music,Audio CD",48,4.6,In The Light Of Darkness,2020
God Seed,B08JL8DR19,"Vinyl,MP3 Music,Audio CD",48,4.6,I Begin Gold,2020
Ulver,B07FSRB4RM,"Vinyl,MP3 Music,Audio CD",48,4.6,Childhood's End,2018
Falkenbach,B099P7DN6C,"Vinyl,MP3 Music,Audio CD",47,4.6,Asa,2021
King Diamond,B07DVGQ1HH,"Vinyl,MP3 Music,Audio CD",224,4.5,Abigail II,2018
Marduk,B09NQ5R1FL,"Audio CD,Vinyl",26,4.7,Wormwood,2022
Gorgoroth,B0BF5SWX7H,"Vinyl,Audio CD",26,4.7,Destroyer,2022
Profanatica,B07WLBTY3G,"Audio CD,MP3 Music,Vinyl",26,4.7,Rotting Incarnation of God,2019
Arcturus,B097YWPVXP,"Audio CD,Vinyl",18,4.8,Stars And Oblivion,2021
Pagan Rites,B001B8139W,"Audio CD,MP3 Music,Audio CD,Vinyl",18,4.8,Pagan Rites,1996
Mayhem,B07NR8Q9SJ,"Audio CD,MP3 Music,Vinyl",46,4.6,Live In Jessheim,2019
Cradle Of Filth,B0BS724N3F,"Vinyl,MP3 Music,Audio CD",196,4.5,The Manticore & Other Horrors,2023
Vreid,B07FT3CDCM,"Audio CD,MP3 Music,Vinyl",45,4.6,Lifehunger,2018
Negura Bunget,B0041KUKKU,"Audio CD,MP3 Music,Audio CD,Vinyl",45,4.6,Om,
Carach Angren,B08R4955TN,"Vinyl,Audio CD",11,5,This Is No Fairytale Ltd. Gold,2021
Wolfchant,B08VTY96HX,Audio CD,11,5,Omega: Bestia,2021
Old Funeral,B087L4R4Y8,"Vinyl,MP3 Music,Audio CD",11,5,Our Condolences,2020
Necrophobic,B0BG5S6NQY,"Audio CD,Vinyl",25,4.7,Bloodhymns 2022,2022
Tyrant,B07G1YVGZL,"Audio CD,MP3 Music,Vinyl",25,4.7,Legions Of The Dead,2018
Saltatio Mortis,B003A3K3AG,"Audio CD,MP3 Music",25,4.7,Manufactum II,2010
Ulver,B0B7QCNRQ1,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",43,4.6,Nattens Madrigal,2022
Sunn 0))),B08B384JF9,"Vinyl,MP3 Music,Audio CD",43,4.6,Flight Of The Behemoth,2021
Woods Of Ypres,B00141287M,"Audio CD,MP3 Music,Vinyl",43,4.6,Woods III: Deepest Roots,
Watain,B0B7B6NFW8,"Audio CD,MP3 Music,Vinyl",161,4.5,Trident Wolf Eclipse,2022
Cradle Of Filth,B000K6CBDS,"Audio CD,MP3 Music,Audio CD,Vinyl",154,4.5,Thornography [Japan Import] +1 Bonus Track,2006
King Diamond,B07DKMRMJY,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",150,4.5,The Spider's Lullabye,2018
Kvelertak,B08QBRGL1Z,"Vinyl,MP3 Music,Audio CD",141,4.5,Meir Orange & Purple Splatter,2021
Archgoat,B07F84FM47,"Audio CD,MP3 Music,Vinyl",41,4.6,The Luciferian Crown,2018
Lunar Aurora,B086PRKV75,"Audio CD,Vinyl",17,4.8,Schwarza Feus & schwarzas Isa / A Haudiga Fluag, | 
Anaal Nathrakh,B097XBHRNH,"Audio CD,Vinyl",24,4.7,"Hell Is Empty, and All the Devils Are Here",2021
Forgotten Tomb,B07H657XHW,"Audio CD,MP3 Music,Vinyl",24,4.7,Songs to Leave,2018
Varg,B004FKQXCK,"Audio CD,MP3 Music",17,4.8,Wolfskult,2012
Manegarm,B0948Y3CQN,"Audio CD,MP3 Music",17,4.8,Dodsfard O-Card + Patch,2021
Liturgy,B085Y4WKLT,"Audio CD,MP3 Music,Vinyl",17,4.8,H.A.Q.Q. track,2020
Nachtmystium,B00VAWT4O0,"MP3 Music,Audio CD",17,4.8,Silencing Machine,2012
Eisregen,B00L1S9SAI,"Audio CD,Vinyl",17,4.8,Zerfall -Remast-,
Sigh,B0084NYKYM,"MP3 Music,Audio CD",24,4.7,In Somniphobia (Red Vinyl),2012
Sepultura,B0B6L779YX,"Vinyl,MP3 Music,Audio CD",131,4.5,Nation,2022
Kvelertak,B08QBYKDCT,"Vinyl,MP3 Music,Audio CD",129,4.5,Nattesferd White & Blue Splatter,2021
Behemoth,B0B113WZ1T,Audio CD,40,4.6,Opvs Contra Natvram,
Finntroll,B07TPYXPCB,"Audio CD,Audio CD",40,4.6,Visor Om Slutet,2019
Svartsyn,B09FSCK82P,"Vinyl,MP3 Music,Audio CD",13,4.9,Requiem,2021
Enslaved,B08MSKDH86,"Vinyl,MP3 Music,Audio CD",39,4.6,Hordanes Land,2021
Darkthrone,B0BKN2Z7XH,"Vinyl,Audio CD",39,4.6,Wind Of 666 Black Hearts Vol 1 - 140gm,2023
Destruction,B08JLXYJMC,"Vinyl,MP3 Music,Audio CD",23,4.7,Born To Thrash Live In Germany,2021
CRADLE OF FILTH,B07F9KFWLH,Audio CD,23,4.7,Manticore & Other Horrors The,2018
Tygers of Pan Tang,B09QF44RN2,"Audio CD,MP3 Music,Vinyl",38,4.6,New Heartbeat,2022
Dark Funeral,B09HFXX2MH,"Audio CD,MP3 Music,Vinyl",38,4.6,Attera Totus Sanctus,2022
Xasthur,B08F6QNPF1,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",38,4.6,Telepathic With The Deceased,2021
Moonspell,B007IRCQDC,"Audio CD,MP3 Music,Vinyl",109,4.5,Alpha Noir 2-CD Box Set Import 2012,
Drudkh,B09SM2LVTN,"Vinyl,Audio CD,Audio, Cassette",37,4.6,They Often See Dreams About the Spring Ltd. Ed. Gold,2022
Borknagar,B07W47B12L,"Vinyl,MP3 Music,Audio CD",37,4.6,Archaic Course,2019
Alcest,B07GVXBKGJ,"Vinyl,Audio CD",37,4.6,Shelter,2018
Sepultura,B09YPQTZJ5,"DVD,MP3 Music,Audio CD,Vinyl",37,4.6,Live in São Paulo,
1349,B081KQ2P22,"Vinyl,MP3 Music,Audio CD",37,4.6,Demonoir Gold,2020
Anaal Nathrakh,B086Y6JT3W,Vinyl,16,4.8,Vanitas White/Green/Black,2020
Frost Like Ashes,B000EHUUBI,"Audio CD,MP3 Music",16,4.8,Tophet,2005
Carpathian Forest,B08849FVDH,Vinyl,16,4.8,We're Going To Hell For This,2020
Venom,B07KZKCGF9,Vinyl,16,4.8,Live From Hammersmith Odeon,2019
Behemoth,B07CXBXQ7L,"Vinyl,Audio CD",36,4.6,Pandemonic Incantations,2018
Emperor,B087SHPM3F,"Vinyl,Audio CD",22,4.7,Wrath Of The Tyrant Black,2020
Marduk,B07KLFLYV1,Vinyl,22,4.7,Warschau,2018
Death SS,B07FSWS4C4,Audio CD,22,4.7,Rock N Roll Armageddon,2018
Sepultura,B0BBXQ8SN2,"Vinyl,MP3 Music,Audio CD",91,4.5,A-Lex,2022
Darkwoods My Betrothed,B09F1CL21F,"Audio CD,MP3 Music,Vinyl",35,4.6,Angel of Carnage Unleashed,2022
Venom,B000007VWK,"Audio CD,MP3 Music,Vinyl",34,4.6,Cast in Stone,1997
Leviathan,B005FA7AXK,"MP3 Music,Audio CD",34,4.6,The Tenth Sub Level Of Suicide,
Woods Of Ypres,B000BW36YE,"Audio CD,MP3 Music",34,4.6,Against the Seasons: Cold Winter Songs from,
Paysage d'Hiver,B07YTDX3NY,"Vinyl,MP3 Music,Audio CD",10,5,Winterkdlte,2019
Dam,B07PYJ3Y73,"Audio CD,MP3 Music,Vinyl",10,5,BEN HAANA WA MAANA,2019
Revenge,B07JVF89QM,"Audio CD,MP3 Music,Vinyl",10,5,Deceiver.Diseased.Miasmic,2018
Nortt,B084P6BBSF,Audio CD,10,5,Ligfaerd,2020
Profanatica,B07TBPN75V,"Vinyl,Audio CD",10,5,"Profanatitas De Domonatia (12"" Red LP)",
Urgehal,B0012H4HL8,"Audio CD,MP3 Music,Audio CD,Vinyl",10,5,Goatcraft Torment (Vinyl),
Sarcofago,B008U9Q9EO,"MP3 Music,Audio CD",21,4.7,Rotting,1989
Graveworm,B001G0PV02,"Audio CD,MP3 Music,Audio CD",21,4.7,As the Angels Reach the Beauty,
Blut Aus Nord,B07W47BVWP,Vinyl,12,4.9,Hallucinogen,2019
Khold,B09X7CX9T6,"Audio CD,MP3 Music,Vinyl",12,4.9,Svartsyn,2022
Rotting Christ,B08GLSY5WT,Vinyl,12,4.9,The Heretics Ltd. transparent in,2020
Mercyful Fate,B087SKQ7CT,Vinyl,12,4.9,Melissa Ltd.Red,2020
Death SS,B0BSHDZ1B5,"Audio CD,MP3 Music,Vinyl",12,4.9,In Death Of Steve Sylvester,2023
Bathory,B09MFBCZ9F,"Audio, Cassette,MP3 Music,Audio CD",12,4.9,In Memory Of Quorthon Vol 3,2022
Darkthrone,B00J3H004M,"Audio CD,MP3 Music,Vinyl",74,4.5,Sardonic Wrath Set,2017
Old Man's Child,B07545GDPS,"Vinyl,MP3 Music,Audio CD",32,4.6,Iii - Nautured Spiritual Invasion,2017
Darkspace,B0BLSZ77G6,"Audio CD,MP3 Music",15,4.8,Dark Space III I,2023
Manegarm,B07JYQN79B,"Vinyl,MP3 Music,Audio CD",15,4.8,Havets Vargar,2018
SARKE,B075DSLWFZ,"Vinyl,MP3 Music,Audio CD",15,4.8,Viige Urh,2017
Beherit,B00MWDO9OQ,"MP3 Music,Audio CD",72,4.5,Drawing Down the Moon [Picture Disc],
Agathodaimon,B00D4U4OBO,"Vinyl,MP3 Music,Audio CD",15,4.8,Blacken the Angel,1998
Eisregen,B0027029TQ,"Audio CD,MP3 Music,Vinyl",15,4.8,Buehnenblut-Live in Leipz,2009
Samael,B07S28Y8R5,"Audio CD,MP3 Music,Vinyl",70,4.5,Hegemony,2019
Underoath,B004ULFEJC,"MP3 Music,Audio CD",70,4.5,Disambiguation,
Shade Empire,B085KQ2GSB,"Audio CD,MP3 Music,Vinyl",31,4.6,Omega Arcane,2020
Destruction,B08ZBJ4L62,"Vinyl,MP3 Music,Audio CD",31,4.6,Cracked Brain (Ltd.,2021
Destruction,B07HN5DBMX,"Audio CD,MP3 Music,Vinyl",20,4.7,Bestial Invasion of Hell,2020
Arcturus,B0B25SMCCD,"Vinyl,MP3 Music,Audio CD",68,4.5,Arcturian - Curacao,2022
Leviathan,B07D512D67,"Vinyl,MP3 Music,Audio CD",20,4.7,A Silhouette in Splinters,2018
Death SS,B073W3DMQG,"Audio CD,Vinyl",20,4.7,Beyond Resurrection,2017
Drudkh,B07SZBK3T9,"Vinyl,MP3 Music,Audio CD",20,4.7,Microcosmos Ltd. transparent,2019
Desaster,B01N4IYAU2,"Audio CD,MP3 Music,Audio CD",20,4.7,666 - Satan's Soldiers Syndicate,2017
Tsjuder,B09LGV937M,"Vinyl,MP3 Music,Audio CD",30,4.6,Legion Helvete Ltd. on Silver & Black marbled,2022
Borknagar,B07GRVVZWQ,"Vinyl,MP3 Music,Audio CD",30,4.6,Epic,2018
Tiamat,B08DSX6Z1K,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",64,4.5,The Astral Sleep,2020
Cradle Of Filth,B07CN4MWP7,"Audio CD,MP3 Music,Vinyl",61,4.5,Eleven Burial Masses,2018
Hjelvik,B08KWMBD49,"Audio CD,MP3 Music,Vinyl",61,4.5,ウェルカム・トゥ・ヘル 北欧メタルの哀愁、ブラック・メタルの邪悪さ、ヴァイキング・メタルの勇壮さを兼ね添えたブラッケンド・ヴァイキング・ヘヴィメタル| 日本語解説書封入/歌詞対訳付,2020
Witchcraft,B083K1R66P,"Audio CD,MP3 Music,Vinyl",59,4.5,Witchcraft,2020
Sacramentum,B08F65S6WJ,"Audio CD,MP3 Music,Vinyl",19,4.7,Finis Malorum,2020
Nightfall,B08QFBMSHT,"Audio CD,MP3 Music,Vinyl",19,4.7,At Night We Prey,2021
Ulver,B096TTSFQ6,Audio CD,19,4.7,Themes From William Blake's 'The Marriage Of Heaven & Hell',2021
Moonsorrow,B07YMLDKDV,Audio CD,19,4.7,Tulimyrky,2019
Tiamat,B07D58Y2FL,"Vinyl,MP3 Music,Audio CD",58,4.5,A Deeper Kind of Slumber (Re-issue 2018),2018
Burzum,B00CWS36NG,"MP3 Music,Audio CD",58,4.5,Sol Austan Mani Vestan (Clear Vinyl),2013
Tiamat,B00004WY3V,"Vinyl,MP3 Music,Audio CD",58,4.5,A Deeper Kind Of Slumber,1997
Incantation,B0B7PX39Q5,"Audio CD,MP3 Music,Vinyl",28,4.6,Tricennial of Blasphemy,2022
Behemoth,B09ZZRG6HL,Vinyl,14,4.8,Opvs Contra Natvram Picture LP In Gatefold (Black Artwork),
Katatonia,B07D58Y2S3,Audio CD,28,4.6,Last Fair Day Gone Night,2018
Ulver,B09KNXD2PC,"Vinyl,MP3 Music,Audio CD",28,4.6,Scary Muzak Original Soundtrack,2021
Manegarm,B07JYQN799,"Vinyl,MP3 Music,Audio CD",14,4.8,Dodsfard,2018
Katatonia,B00004WY7X,"Audio CD,Vinyl",14,4.8,Sounds Of Decay,2013
Sepultura,B00IJU5HYC,"Audio Cassette,MP3 Music,Audio CD",56,4.5,Under A Pale Grey Sky,2002
DEATHSPELL OMEGA,B07RF4G5RG,"Vinyl,MP3 Music,Audio CD",53,4.5,Furnaces Of Palingenesia,2019
Belphegor,B09ZRX4HVM,"Audio CD,MP3 Music,Vinyl",27,4.6,Pestapokalypse VI,2022
Dissection,B0B3F2C4JG,"Vinyl,MP3 Music,Audio CD",27,4.6,Live In Stockholm 2004 - Red,2022
Akercocke,B09KM58HQS,"Audio CD,MP3 Music",27,4.6,Words That Go Unspoken,2021
Ragnarok,B096CYN74X,"Audio CD,MP3 Music,Vinyl",11,4.9,Nattferd,2021
Alastis,B086L1GHQW,"Vinyl,MP3 Music,Audio CD",11,4.9,The Other Side,2020
Dam,B072KPNKVH,"Audio CD,Audio CD",11,4.9,Dedication Ihda',2017
Ulver,B081WPY6DZ,"Audio CD,MP3 Music,Vinyl",51,4.5,Wars Of The Roses,2020
Phish,B07G1YZB4F,"Vinyl,MP3 Music,Audio CD",18,4.7,Too Late To Pray,2018
Archgoat,B09NMGPT54,"Vinyl,MP3 Music",18,4.7,The Apocalyptic Triumphator,2022
Chthonic,B07G1YVH27,Audio CD,49,4.5,Battlefields Of Asura,2018
Infernal,B000EXZHYC,"Vinyl,MP3 Music,Audio CD",49,4.5,Infernal / From Paris To Berlin,
Impaled Nazarene,B000004BMP,"Audio CD,MP3 Music,Vinyl",26,4.6,Tol Cormpt Norz Norz Norz,1993
Obscurity,B098H21592,"Audio CD,MP3 Music,Vinyl",26,4.6,Skogarmaors,2021
Venom,B0042UF1YE,Audio CD,26,4.6,Hell,
Destruction,B001MGCFLS,"Audio CD,MP3 Music",26,4.6,Inventor of Evil ed. Ltda Digi,
TSJUDER,B0012H074Y,"MP3 Music,Audio CD",26,4.6,Kill for Satan (Vinyl),
Ihsahn,B0948Y3D5B,Vinyl,9,5,The Hyperborean Collection MMVI MMXXI Ultra-Clear,2022
Paysage D'Hiver,B07YTDFFKG,"Vinyl,MP3 Music,Audio CD",9,5,Paysage D'hiver,2019
Paysage D'Hiver,B08NZ9QXWV,"Audio CD,MP3 Music",9,5,Schnee,2021
Tsjuder,B07TPYXSFP,Audio CD,9,5,An Original Album Collection: Kill For Satan & Demonic Possession,2019
Eisregen,B0BHMRQQM7,"Audio CD,MP3 Music",9,5,Wiederganger,2022
Myrkskog,B01M9HRXOW,"Audio Cassette,MP3 Music,Audio CD",9,5,Deathmachine,
Enslaved,B0884FKNDK,"Vinyl,MP3 Music,Audio CD",47,4.5,Blodhemn Ltd. Gold/Black swirl in,2020
Moonsorrow,B07YMJR3VN,"Audio CD,Audio CD",46,4.5,Voimasta Ja Kunniasta,2019
Craft,B0007N1A1S,"Audio CD,MP3 Music,Vinyl",25,4.6,Total Soul Rape,2005
Drudkh,B07SZGT19C,"Vinyl,MP3 Music,Audio CD",25,4.6,A Furrow Cut Short Ltd. transparent,2019
Bathory,B09MFBBSN8,"Audio, Cassette,MP3 Music,Audio CD,Vinyl",25,4.6,Jubileum Vol 1,2022
SIGH,B00WZBJJJK,"Audio CD,MP3 Music,Vinyl",25,4.6,Graveword,2015
Hecate Enthroned,B08CWM744M,"Vinyl,MP3 Music,Audio CD",13,4.8,Virulent Rapture,2020
Ragnarok,B07XDDHW3Y,"Audio CD,MP3 Music,Vinyl",13,4.8,Non Debellicata,2019
Armagedda,B07NHQ1GZ9,"Vinyl,Audio CD",13,4.8,Final War Approaching,2019
Nattefrost,B0012GTJ8U,"MP3 Music,Audio CD",13,4.8,Terrorist (Vinyl),
Spasm/Terror In The Woods,B09NRT1SP2,"Vinyl,MP3 Music,Audio CD",17,4.7,Omnio,2022
Finntroll,B07RVHGBGV,"Vinyl,MP3 Music,Audio CD",17,4.7,Trollhammaren,2019
Death SS,B08RKJJJRW,"Vinyl,MP3 Music,Audio CD",17,4.7,Do What Thou Wilt Picture,2021
Vreid,B08JF88XS5,"Vinyl,MP3 Music,Audio CD",17,4.7,Solverv,2020
God Dethroned,B07WMM8XCB,"Vinyl,MP3 Music,Audio CD",17,4.7,Into The Lungs Of Hell,2019
Limbonic Art,B07MCW5FD3,"Audio CD,Vinyl",17,4.7,In Abhorrence Demntia,2019
Blut Aus Nord,B00YFZ5GMI,Audio CD,17,4.7,Memoria Vetusta III: Saturnian Poetry,2014
Vreid,B08WVC5FT9,"Audio CD,MP3 Music,Vinyl",44,4.5,Wild North West,2021
FLEURETY,B07KLR5FZT,"Audio CD,MP3 Music,Vinyl",24,4.6,Min Tid Skal Komme,2019
Finntroll,B000NPCMRQ,"Audio CD,MP3 Music,Vinyl",41,4.5,Ur Jordens Djup,2007
Rotting Christ,B07WGJJT5H,"Audio CD,MP3 Music,Audio, Cassette",40,4.5,Sanctus Diavolos,2019
Keep of Kalessin,B001OQYFQO,"Audio CD,MP3 Music,Audio CD,Vinyl",23,4.6,Kolossus,2008
Danielle De Niese,B000J1045G,"Audio CD,MP3 Music",141,4.4,100 Meisterwerke Oper,
Lord Belial,B07DKWJWPZ,"Audio CD,MP3 Music,Vinyl",16,4.7,Kiss The Goat,2018
Impaled Nazarene,B07XDKTW1H,"Vinyl,Audio CD,Vinyl",16,4.7,"Latex Cult (12"" Gatefold Green LP)",
1349,B07W3RVJQP,"Vinyl,MP3 Music,Audio CD",38,4.5,Liberation Gold,2019
Helheim,B09FRSFN18,"Audio CD,MP3 Music,Vinyl",10,4.9,Woduridar,2022
Wolves in the Throne Room,B07B5WFV58,"Audio CD,MP3 Music,Vinyl",10,4.9,Live At Roadburn 2008,2018
Death SS,B09F1CVYHP,"Vinyl,MP3 Music",10,4.9,Zora,2021
Urgehal,B08W7SPMSH,"Vinyl,Audio CD",10,4.9,Through Thick Fog Til Death Black,2021
Mithotyn,B00MFY8FMO,"MP3 Music,Audio CD",10,4.9,King of the Distant Forest,1998
Ulver,B0051D9ZEI,"MP3 Music,Audio CD",10,4.9,A Quick Fix Of Melancholy,2007
Moonspell,B08P626DRN,Audio CD,121,4.4,Hermitage,2021
Mayhem,B07J35G9YW,"Audio CD,MP3 Music,Vinyl",119,4.4,Grand Declaration of War,2018
Burzum,B098VJLGZ9,"Vinyl,Audio, Cassette",22,4.6,Aske,2022
Enthroned,B07PZN4B14,"Audio CD,MP3 Music,Vinyl,Audio, Cassette",22,4.6,Cold Black Suns,2019
Old Man's Child,B084DGX55J,"Audio CD,MP3 Music,Vinyl",22,4.6,Born Of The Flickering,2020
BLUT AUS NORD,B07FSRBW5T,"Vinyl,Audio CD",22,4.6,Deus Salutis Meae,2018
Incantation,B0085FIKAO,"Vinyl,Audio CD",22,4.6,"Incantation, Panpipes of the Andes, [Lp, Vinyl Record, Coda, 8324891, Newage]",
Dissection,B000KWZ8QE,"Audio CD,Audio CD,Vinyl",22,4.6,The Past Is Alive,
Manegarm,B08YNPM94K,"Vinyl,Audio CD",37,4.5,Legions Of The North,2021
Graveworm,B07HN87XBZ,Audio CD,12,4.8,The Nuclear Blast Recordings,2019
Behexen,B084QLCZBD,"Vinyl,MP3 Music,Audio CD",12,4.8,Nightside Emanations,2020
Satanic Warmaster,B000ENZCLU,"Audio CD,Vinyl",12,4.8,Carelian Satanist Madness,2005
Troll,B08CJTWP7R,"Audio CD,MP3 Music,Vinyl",12,4.8,Drep De Kristne,2020
Enthroned,B08Z5J2KRT,"Vinyl,Audio CD",12,4.8,Apocolypse Manifesto,2021
Khold,B07Y9PQ26C,"Audio CD,MP3 Music,Vinyl",12,4.8,TIL ENDES,2019
Moonspell,B099TSBNYF,"Audio CD,MP3 Music",21,4.6,The Great Silver Eye,2021
Necrophobic,B0BG5WFSZT,"Audio CD,MP3 Music,Vinyl",21,4.6,The Third Antichrist 2022,2022
Ancient,B09BGHX4ZQ,"Audio CD,MP3 Music,Vinyl",21,4.6,The Cainian Chronicle,2021
Acheron,B00I50DE32,"Vinyl,MP3 Music,Audio CD,Audio, Cassette",21,4.6,Rites of the Black Mass,
Beherit,B004NMDOH2,Audio CD,21,4.6,The Oath Of Black Blood,
Archgoat,B09RB9BDSC,"Audio CD,MP3 Music,Vinyl",15,4.7,All Christianity Ends,2022
Alcest,B08GFTLK82,"Vinyl,MP3 Music,Audio CD",34,4.5,Le Secret,2020
Moonspell,B0B93W5QJZ,"Vinyl,MP3 Music",15,4.7,From Down Below - Live 80 Meters Deep,2022
Bathory,B09MDPY98G,"Audio, Cassette,Audio CD,Vinyl",34,4.5,Octagon,2022
Drudkh,B07T3JQ4CD,"Vinyl,MP3 Music,Audio CD",15,4.7,The Swan Road Ltd. crystal Clear,2019
Wolves in the Throne Room,B07G2CTHWL,"Vinyl,MP3 Music,Audio CD",87,4.4,Two Hunters,2018
Dhg(dodheimsgard),B07KZ99575,"Audio CD,Vinyl",33,4.5,Kronet Til Konge,2019
God Dethroned,B07YRTY928,"Vinyl,MP3 Music,Audio CD",33,4.5,"The Toxic Touch (12"" Black LP)",
Lord Belial,B07DKN1DPS,"Audio CD,MP3 Music,Vinyl",32,4.5,Enter The Moonlight Gate,2018
Agathodaimon,B09PW14HW9,"Audio CD,MP3 Music,Vinyl",32,4.5,The Seven,2022
